SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,12,0, fk2,04-14 10:38:24,04-14 10:39:14,none,none,none,none,0.00,04-14 13:15:41,156,N665102321,BIDUSDT,long,stopLoss,,-48.39,-0.0691,9.23,0.0132,-50.27,-0.0718,0.35,0,-171.03,-48.95,0,1,0,0,0,0
0,0_0,0_0,12,0, fk2,04-14 10:38:24,04-14 10:39:14,none,none,none,none,0.00,04-14 13:32:45,173,N995637779,BRUSDT,long,oppo,,-43.22,-0.0617,2.40,0.0034,-45.63,-0.0652,0.35,0,-184.94,-92.73,0,1,0,0,1,0
0,0_0,0_0,12,0, fk2,04-14 10:40:10,04-14 10:40:20,none,none,none,none,0.00,04-14 14:01:45,201,N354012614,BCHUSDT,long,stopLoss,,-35.11,-0.0502,22.61,0.0323,-35.11,-0.0502,0.35,0,-183.41,-84.62,0,2,0,0,1,0
0,0_0,0_0,4,3, fk2,04-14 10:38:24,04-14 13:32:50,none,none,none,none,0.00,04-14 15:45:17,132,N995637779,BRUSDT,short,stopEarn,,34.55,0.0519,78.06,0.1255,-3.84,-0.0652,0.35,0,-186.65,-94.41,0,2,0,0,1,0
0,0_0,0_0,0,2, fk2,04-14 15:45:22,04-14 15:45:32,none,none,none,none,0.00,04-14 16:50:27,64,N677312472,UXLINKUSDT,short,stopLoss,,-35.23,-0.0479,0.44,0.0006,-35.23,-0.0479,0.35,0,-223.06,-130.20,0,3,0,0,1,0
0,0_0,0_0,14,0, fk2,04-14 10:44:10,04-14 10:44:20,none,none,none,none,0.00,04-14 21:27:18,642,N651634115,SIRENUSDT,long,stopEarn,,10.97,0.0157,27.43,0.0392,-16.88,-0.0241,0.35,0,-128.71,-119.79,0,3,0,0,1,0
0,0_0,0_0,1,17, fk2,04-14 14:03:36,04-14 14:03:46,none,none,none,none,0.00,04-14 22:40:02,516,N842916606,MUBARAKUSDT,short,stopEarn,,8.11,0.0117,35.14,0.0528,-18.92,-0.0263,0.35,0,-87.69,-112.25,0,3,0,0,1,0
0,0_0,0_0,12,0, fk2,04-14 10:38:24,04-14 10:39:14,none,none,none,none,0.00,04-14 23:32:49,773,N634142660,JELLYJELLYUSDT,long,oppo,,-29.17,-0.0417,10.66,0.0152,-31.97,-0.0457,0.35,0,-202.92,-141.97,0,3,0,0,2,0
0,0_0,0_0,12,0, fk2,04-14 10:38:24,04-14 10:39:14,none,none,none,none,0.00,04-14 23:39:47,780,N764671697,1000FLOKIUSDT,long,stopLoss,,-35.20,-0.0503,2.81,0.0040,-35.20,-0.0503,0.35,0,-235.19,-148.01,0,4,0,0,2,0
0,0_0,0_0,4,3, fk2,04-14 13:17:31,04-14 13:17:41,none,none,none,none,0.00,04-15 00:10:03,652,N258055452,MEWUSDT,long,stopLoss,,-35.19,-0.0503,8.87,0.0127,-35.19,-0.0503,0.35,0,-260.54,-183.76,0,5,0,0,2,0
0,0_0,0_0,12,0, fk2,04-14 10:38:24,04-14 10:39:15,none,none,none,none,0.00,04-15 02:16:48,937,N335572173,TSTUSDT,long,oppo,,-22.64,-0.0323,1.89,0.0027,-27.36,-0.0391,0.35,0,-189.77,-206.96,0,5,0,0,3,0
0,0_0,0_0,10,5, fk2,04-14 21:27:23,04-14 21:27:33,none,none,none,none,0.00,04-15 04:25:25,417,N894386493,PUMPUSDT,short,stopEarn,,81.75,0.1322,110.81,0.1881,-6.34,-0.0090,0.35,0,-195.65,-102.56,0,5,0,0,3,0
0,0_0,0_0,12,0, fk2,04-14 10:38:24,04-14 10:39:14,none,none,none,none,0.00,04-15 04:38:41,1079,N857818442,1000PEPEUSDT,long,oppo,,-27.80,-0.0397,11.00,0.0157,-30.34,-0.0433,0.35,0,-209.13,-130.92,0,5,0,0,4,0
0,0_0,0_0,12,0, fk2,04-14 10:38:24,04-14 10:39:14,none,none,none,none,0.00,04-15 04:38:53,1079,N224622591,ETCUSDT,long,oppo,,-21.83,-0.0312,4.77,0.0068,-23.48,-0.0335,0.35,0,-183.68,-124.95,0,5,0,0,5,0
0,0_0,0_0,12,0, fk2,04-14 10:38:24,04-14 10:39:15,none,none,none,none,0.00,04-15 05:38:42,1139,N287598716,SOLUSDT,long,oppo,,-30.23,-0.0432,2.86,0.0041,-34.13,-0.0488,0.35,0,-180.78,-133.35,0,5,0,0,6,0
0,0_0,0_0,12,0, fk2,04-14 10:38:24,04-14 10:39:14,none,none,none,none,0.00,04-15 05:38:53,1139,N721753755,ETHUSDT,long,oppo,,-12.78,-0.0183,19.80,0.0283,-17.38,-0.0248,0.35,0,-150.38,-115.90,0,5,0,0,7,0
0,0_0,0_0,6,1, fk2,04-14 16:52:17,04-14 16:52:27,none,none,none,none,0.00,04-15 08:18:24,925,N664202120,RAYSOLUSDT,long,oppo,,-20.72,-0.0296,21.34,0.0305,-25.78,-0.0368,0.35,0,-59.10,-123.84,0,5,0,0,8,0
0,0_0,0_0,0,12, fk2,04-14 23:41:35,04-14 23:41:45,none,none,none,none,0.00,04-15 10:11:08,629,N100117233,RONINUSDT,short,stopEarn,,18.01,0.0264,30.35,0.0453,-7.66,-0.0108,0.35,0,-92.82,-85.11,0,5,0,0,8,0
0,0_0,0_0,9,0, fk2,04-14 10:38:24,04-14 23:32:54,none,none,none,none,0.00,04-15 11:26:02,713,N634142660,JELLYJELLYUSDT,short,oppo,,-24.56,-0.0339,7.02,0.0101,-32.75,-0.0457,0.35,0,-71.17,-139.96,0,5,0,0,9,0
