SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,20,192, fk3,04-24 13:17:10,04-24 13:18:10,none,none,none,none,0.00,04-24 13:50:28,32,N756509682,HIPPOUSDT,short,stopEarn,,-0.91,-0.0013,17.31,0.0254,-3.04,-0.0043,0.35,0,-42.80,-1.47,0,0,0,0,0,0
0,0_0,0_0,32,116, fk3,04-24 13:50:33,04-24 13:50:43,none,none,none,none,0.00,04-24 13:51:16,0,N178822480,ALPACAUSDT,long,stopLoss,,-45.48,-0.0650,0.00,0.0000,-45.48,-0.0650,0.35,0,-83.30,-47.51,0,1,0,0,0,0
0,0_0,0_0,20,192, fk3,04-24 13:17:11,04-24 13:18:11,none,none,none,none,0.00,04-24 14:25:43,67,N686849299,CETUSUSDT,long,stopEarn,,10.55,0.0151,14.12,0.0202,-5.63,-0.0080,0.35,0,-86.15,-37.52,0,1,0,0,0,0
0,0_0,0_0,32,116, fk3,04-24 13:51:21,04-24 13:51:31,none,none,none,none,0.00,04-24 14:36:56,45,N151978855,JELLYJELLYUSDT,short,stopLoss,,-43.53,-0.0585,12.93,0.0188,-43.53,-0.0585,0.35,0,-137.20,-81.61,0,2,0,0,0,0
0,0_0,0_0,43,88, fk3,04-24 14:37:01,04-24 14:37:11,none,none,none,none,0.00,04-24 14:40:36,3,N365944538,ALPACAUSDT,long,stopEarn,,6.72,0.0096,7.42,0.0106,-11.75,-0.0168,0.35,0,-116.50,-75.46,0,2,0,0,0,0
0,0_0,0_0,20,192, fk3,04-24 13:17:10,04-24 13:18:11,none,none,none,none,0.00,04-24 15:03:20,105,N689731897,BBUSDT,short,stopEarn,,10.44,0.0151,13.91,0.0203,-3.19,-0.0045,0.35,0,-67.72,-65.58,0,2,0,0,0,0
0,0_0,0_0,31,113, fk3,04-24 15:03:25,04-24 15:03:35,none,none,none,none,0.00,04-24 15:04:21,0,N677630433,ALPACAUSDT,long,stopEarn,,10.08,0.0144,15.53,0.0222,0.00,0.0000,0.35,0,-61.54,-56.06,0,2,0,0,0,0
0,0_0,0_0,44,101, fk3,04-24 14:40:41,04-24 14:40:51,none,none,none,none,0.00,04-24 15:20:54,40,N191165949,KERNELUSDT,short,stopEarn,,33.57,0.0504,44.06,0.0672,-4.20,-0.0060,0.35,0,-30.97,-23.05,0,2,0,0,0,0
0,0_0,0_0,32,65, fk3,04-24 15:20:59,04-24 15:21:09,none,none,none,none,0.00,04-24 15:25:36,4,N218737951,ALPACAUSDT,long,stopEarn,,7.18,0.0103,7.18,0.0103,-7.04,-0.0101,0.35,0,-0.38,-16.42,0,2,0,0,0,0
0,0_0,0_0,29,75, fk3,04-24 15:25:41,04-24 15:25:51,none,none,none,none,0.00,04-24 15:36:55,11,N754648544,SYNUSDT,long,stopLoss,,-45.21,-0.0646,2.54,0.0036,-45.21,-0.0646,0.35,0,-42.76,-62.19,0,3,0,0,0,0
