SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
-1,0_0,0_0,12,0, fk2,04-14 10:38:45,04-14 10:39:45,none,none,none,none,0.00,04-14 11:49:00,69,N178907761,BRUSDT,long,oppo,,-27.83,-0.0196,3.61,0.0052,-27.83,-0.0361,0.70,0,-28.45,-28.97,0,0,0,0,1,0
0,0_0,0_0,10,0, fk2,04-14 10:46:06,04-14 10:46:16,none,none,none,none,0.00,04-14 13:55:42,189,N539032245,STOUSDT,long,stopEarn,,31.63,0.0452,76.56,0.1094,-13.91,-0.0199,0.35,0,169.21,31.07,0,0,0,0,1,0
1,0_0,0_0,2,27, fk2,04-14 13:46:53,04-14 13:47:03,none,none,none,none,0.00,04-14 14:29:08,42,N470948207,PROMPTUSDT,short,oppo,,-26.68,-0.0190,0.64,0.0009,-26.68,-0.0349,0.70,0,268.68,3.29,0,0,0,0,2,0
-1,0_0,0_0,2,27, fk2,04-14 13:46:53,04-14 13:47:03,none,none,none,none,0.00,04-14 14:38:58,51,N528973440,COWUSDT,long,oppo,,-26.58,-0.0186,14.76,0.0211,-26.58,-0.0373,0.70,0,247.14,3.35,0,0,0,0,3,0
-1,0_0,0_0,7,3, fk2,04-14 13:18:48,04-14 13:18:58,none,none,none,none,0.00,04-14 14:55:05,96,N240026735,POPCATUSDT,long,oppo,,-24.68,-0.0173,4.16,0.0059,-26.23,-0.0375,0.70,0,305.32,5.25,0,0,0,0,4,0
-1,0_0,0_0,1,10, fk2,04-14 10:38:45,04-14 11:49:05,none,none,none,none,0.00,04-14 15:45:34,236,N178907761,BRUSDT,short,stopEarn,,104.81,0.0809,187.17,0.1543,-4.99,-0.0361,0.70,0,277.66,105.80,0,0,0,0,4,0
-1,0_0,0_0,8,2, fk2,04-14 17:14:56,04-14 17:15:06,none,none,none,none,0.00,04-14 17:42:51,27,N492101262,PUMPUSDT,long,oppo,,-24.22,-0.0170,1.44,0.0021,-24.76,-0.0354,0.70,0,118.15,80.43,0,0,0,0,5,0
-1,0_0,0_0,11,1, fk2,04-14 16:46:53,04-14 16:47:03,none,none,none,none,0.00,04-14 17:46:18,59,N955600296,MOODENGUSDT,long,oppo,,-24.64,-0.0173,0.25,0.0004,-25.12,-0.0359,0.70,0,149.09,80.01,0,0,0,0,6,0
-1,0_0,0_0,5,6, fk2,04-14 17:22:51,04-14 17:23:01,none,none,none,none,0.00,04-14 17:48:16,25,N656983536,STOUSDT,long,oppo,,-26.54,-0.0186,15.73,0.0225,-28.71,-0.0410,0.70,0,150.34,78.11,0,0,0,0,7,0
-1,0_0,0_0,0,25, fk2,04-14 17:22:51,04-14 17:48:21,none,none,none,none,0.00,04-14 18:19:44,31,N656983536,STOUSDT,short,stopLoss,,-140.03,-0.0909,25.88,0.0188,-140.03,-0.0909,0.70,0,22.71,-63.04,0,1,0,0,7,0
