SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 12:20:17,101,N975043543,GPSUSDT,short,stopEarn,,15.91,0.0233,35.80,0.0539,-3.98,-0.0056,0.35,0,-60.81,15.35,0,0,0,0,0,0
0,0_0,0_0,88,14, fk3,04-14 12:20:22,04-14 12:20:32,none,none,none,none,0.00,04-14 13:07:29,46,N523842298,OMUSDT,short,stopLoss,,-70.44,-0.0914,0.07,0.0001,-70.44,-0.0914,0.35,0,4.16,-55.65,0,1,0,0,0,0
0,0_0,0_0,88,14, fk3,04-14 12:20:22,04-14 13:07:34,none,none,none,none,0.00,04-14 13:16:00,8,N523842298,OMUSDT,short,stopEarn,,32.87,0.0493,42.18,0.0641,-2.36,-0.0914,0.35,0,104.61,-23.34,0,1,0,0,0,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 13:55:17,196,N311173483,STOUSDT,long,stopEarn,,41.79,0.0597,86.02,0.1229,-5.35,-0.0076,0.35,0,-74.18,17.89,0,1,0,0,0,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 14:00:46,201,N156712269,MUBARAKUSDT,long,oppo,,-38.46,-0.0549,0.00,0.0000,-43.59,-0.0623,0.35,0,-63.43,-21.13,0,1,0,0,1,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 14:16:09,216,N765718911,ZEREBROUSDT,long,oppo,,-28.77,-0.0411,9.59,0.0137,-31.96,-0.0457,0.35,0,-54.29,-11.44,0,1,0,0,2,0
0,0_0,0_0,62,14, fk3,04-14 13:16:05,04-14 13:16:15,none,none,none,none,0.00,04-14 15:28:31,132,N656304642,VIDTUSDT,long,stopLoss,,-71.79,-0.1026,4.49,0.0064,-71.79,-0.1026,0.35,0,-24.90,-54.47,0,2,0,0,2,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 15:30:57,291,N184055432,BRETTUSDT,long,oppo,,-18.86,-0.0269,6.92,0.0099,-25.15,-0.0359,0.35,0,-18.69,-73.89,0,2,0,0,3,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 15:30:57,291,N920864987,LISTAUSDT,long,oppo,,-26.26,-0.0375,27.86,0.0398,-34.22,-0.0489,0.35,0,-0.40,-81.29,0,2,0,0,4,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 15:30:57,291,N333791371,PIPPINUSDT,long,oppo,,-10.75,-0.0154,19.35,0.0276,-19.35,-0.0276,0.35,0,25.78,-65.78,0,2,0,0,5,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 15:46:56,307,N604981262,POPCATUSDT,long,oppo,,-24.52,-0.0350,11.74,0.0168,-33.90,-0.0484,0.35,0,40.60,-79.54,0,2,0,0,6,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 15:46:57,307,N981401311,NULSUSDT,long,oppo,,-15.95,-0.0228,33.90,0.0484,-27.92,-0.0399,0.35,0,65.09,-70.98,0,2,0,0,7,0
0,0_0,0_0,13,122, fk3,04-14 10:37:24,04-14 15:31:02,none,none,none,none,0.00,04-14 16:46:57,75,N184055432,BRETTUSDT,short,oppo,,-15.92,-0.0222,7.32,0.0106,-18.08,-0.0359,0.35,0,98.71,-90.37,0,2,0,0,8,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 16:55:31,376,N886833382,FORTHUSDT,short,stopEarn,,42.71,0.0650,55.85,0.0867,-0.88,-0.0013,0.35,0,104.79,-12.32,0,2,0,0,8,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 17:16:56,397,N672358684,DEGOUSDT,long,oppo,,-12.81,-0.0183,17.03,0.0243,-14.58,-0.0208,0.35,0,83.90,-25.69,0,2,0,0,9,0
0,0_0,0_0,36,25, fk3,04-14 13:55:22,04-14 13:55:32,none,none,none,none,0.00,04-14 18:08:51,253,N607959125,OMUSDT,short,stopEarn,,61.98,0.0971,122.59,0.2123,-1.17,-0.0017,0.35,0,74.17,49.10,0,2,0,0,9,0
0,0_0,0_0,13,122, fk3,04-14 10:37:24,04-14 15:31:02,none,none,none,none,0.00,04-14 18:35:03,184,N333791371,PIPPINUSDT,short,stopEarn,,11.46,0.0166,47.47,0.0727,-7.09,-0.0276,0.35,0,64.21,48.68,0,2,0,0,9,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 19:01:08,501,N405866520,FUNUSDT,long,oppo,,-25.45,-0.0364,31.84,0.0455,-44.43,-0.0635,0.35,0,-20.30,22.67,0,2,0,0,10,0
0,0_0,0_0,13,122, fk3,04-14 10:37:24,04-14 15:31:02,none,none,none,none,0.00,04-14 19:01:09,210,N920864987,LISTAUSDT,short,oppo,,-30.60,-0.0419,4.13,0.0059,-41.76,-0.0563,0.35,0,4.95,-9.30,0,2,0,0,11,0
0,0_0,0_0,36,25, fk3,04-14 10:37:24,04-14 14:16:14,none,none,none,none,0.00,04-14 19:15:48,299,N765718911,ZEREBROUSDT,short,oppo,,-16.67,-0.0233,23.33,0.0345,-16.67,-0.0457,0.35,0,38.01,2.13,0,2,0,0,12,0
0,0_0,0_0,36,25, fk3,04-14 10:37:24,04-14 14:00:53,none,none,none,none,0.00,04-14 19:17:08,316,N156712269,MUBARAKUSDT,short,oppo,,-8.08,-0.0114,21.54,0.0317,-16.15,-0.0623,0.35,0,51.63,1.02,0,2,0,0,13,0
0,0_0,0_0,25,38, fk3,04-14 18:08:56,04-14 18:09:06,none,none,none,none,0.00,04-14 19:34:00,84,N330656619,FHEUSDT,short,stopLoss,,-70.30,-0.0913,0.77,0.0011,-70.30,-0.0913,0.35,0,-0.15,-22.17,0,3,0,0,13,0
0,0_0,0_0,35,18, fk3,04-14 18:08:56,04-14 19:34:05,none,none,none,none,0.00,04-14 19:42:42,8,N330656619,FHEUSDT,short,stopEarn,,13.83,0.0202,13.83,0.0202,-30.47,-0.0913,0.35,0,86.64,-8.91,0,3,0,0,13,0
0,0_0,0_0,13,122, fk3,04-14 10:37:24,04-14 15:47:01,none,none,none,none,0.00,04-14 19:47:08,240,N604981262,POPCATUSDT,short,oppo,,-24.63,-0.0340,8.39,0.0121,-30.05,-0.0484,0.35,0,21.84,-59.17,0,3,0,0,14,0
0,0_0,0_0,22,51, fk3,04-14 10:37:24,04-14 17:17:01,none,none,none,none,0.00,04-14 20:16:57,179,N672358684,DEGOUSDT,short,oppo,,-29.21,-0.0401,2.54,0.0036,-30.36,-0.0416,0.35,0,-18.77,-52.05,0,3,0,0,15,0
0,0_0,0_0,13,122, fk3,04-14 10:37:24,04-14 16:47:02,none,none,none,none,0.00,04-14 20:42:42,235,N184055432,BRETTUSDT,long,stopEarn,,34.08,0.0487,45.66,0.0652,-14.31,-0.0359,0.35,0,43.63,-11.29,0,3,0,0,15,0
0,0_0,0_0,35,18, fk3,04-14 10:37:24,04-14 19:17:14,none,none,none,none,0.00,04-14 20:47:02,89,N156712269,MUBARAKUSDT,long,oppo,,-10.69,-0.0153,5.34,0.0076,-18.70,-0.0623,0.35,0,8.00,-70.19,0,3,0,0,16,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 21:00:58,621,N552290288,BROCCOLIF3BUSDT,long,oppo,,-5.28,-0.0075,26.43,0.0378,-38.20,-0.0546,0.35,0,1.59,-17.13,0,3,0,0,17,0
0,0_0,0_0,210,4, fk3,04-14 10:37:24,04-14 10:39:14,none,none,none,none,0.00,04-14 21:20:15,641,N432476210,MOODENGUSDT,long,stopEarn,,26.93,0.0385,42.69,0.0610,-13.97,-0.0200,0.35,0,12.93,15.09,0,3,0,0,17,0
0,0_0,0_0,195,16, fk3,04-14 21:20:20,04-14 21:20:30,none,none,none,none,0.00,04-14 21:31:06,10,N127929176,NEIROETHUSDT,long,stopLoss,,-70.13,-0.1002,3.49,0.0050,-70.13,-0.1002,0.35,0,-93.42,-55.60,0,4,0,0,17,0
0,0_0,0_0,236,10, fk3,04-14 19:42:47,04-14 19:42:57,none,none,none,none,0.00,04-14 21:36:56,113,N419710138,STOUSDT,long,stopLoss,,-73.75,-0.1054,9.04,0.0129,-73.75,-0.1054,0.35,0,-150.41,-129.91,0,5,0,0,17,0
0,0_0,0_0,52,21, fk3,04-14 19:42:47,04-14 21:37:01,none,none,none,none,0.00,04-14 21:40:11,3,N419710138,STOUSDT,long,stopEarn,,14.51,0.0207,14.51,0.0207,-9.34,-0.1054,0.35,0,-50.21,-115.97,0,5,0,0,17,0
0,0_0,0_0,236,10, fk3,04-14 10:37:24,04-14 19:47:13,none,none,none,none,0.00,04-14 22:17:30,150,N604981262,POPCATUSDT,long,stopEarn,,12.04,0.0172,41.62,0.0595,-8.38,-0.0484,0.35,0,-97.81,-154.75,0,5,0,0,17,0
