SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,12,0, fk2,04-14 10:48:36,04-14 10:49:36,none,none,none,none,0.00,04-14 13:15:45,146,N608236244,BIDUSDT,long,stopLoss,,-52.97,-0.0757,4.24,0.0061,-54.84,-0.0783,0.35,0,56.16,-53.53,0,1,0,0,0,0
0,0_0,0_0,12,0, fk2,04-14 10:48:36,04-14 10:49:36,none,none,none,none,0.00,04-14 13:55:06,185,N323030664,STOUSDT,long,stopEarn,,34.07,0.0487,78.43,0.1120,-11.93,-0.0170,0.35,0,46.19,-20.02,0,1,0,0,0,0
0,0_0,0_0,6,6, fk2,04-14 13:32:47,04-14 13:33:07,none,none,none,none,0.00,04-14 15:45:13,132,N423475455,BRUSDT,short,stopEarn,,34.55,0.0519,78.06,0.1255,-3.84,-0.0055,0.35,0,16.08,13.97,0,1,0,0,0,0
0,0_0,0_0,0,13, fk2,04-14 11:50:48,04-14 11:51:08,none,none,none,none,0.00,04-14 17:54:19,363,N380936971,ANIMEUSDT,short,stopLoss,,-70.95,-0.0920,14.19,0.0207,-70.95,-0.0920,0.35,0,-67.72,-57.54,0,2,0,0,0,0
0,0_0,0_0,1,3, fk2,04-14 15:47:13,04-14 15:47:23,none,none,none,none,0.00,04-14 20:18:54,271,N204909582,GUNUSDT,long,oppo,,-44.46,-0.0635,24.14,0.0345,-49.55,-0.0708,0.35,0,-48.83,-102.56,0,2,0,0,1,0
0,0_0,0_0,4,10, fk2,04-14 12:30:53,04-14 12:31:03,none,none,none,none,0.00,04-14 21:32:41,541,N727874842,AVAAIUSDT,long,stopEarn,,137.63,0.1966,169.36,0.2419,-1.56,-0.0022,0.35,0,66.90,79.54,0,2,0,0,1,0
0,0_0,0_0,1,23, fk2,04-14 13:55:11,04-14 13:55:21,none,none,none,none,0.00,04-14 21:51:03,475,N168836893,COWUSDT,long,oppo,,-41.36,-0.0591,1.81,0.0026,-47.47,-0.0678,0.35,0,66.85,37.61,0,2,0,0,2,0
0,0_0,0_0,7,3, fk2,04-14 13:19:00,04-14 13:19:10,none,none,none,none,0.00,04-14 22:17:43,538,N633533532,POPCATUSDT,long,stopEarn,,4.94,0.0071,36.91,0.0527,-36.13,-0.0516,0.35,0,137.52,83.91,0,2,0,0,2,0
0,0_0,0_0,2,27, fk2,04-14 13:47:24,04-14 13:47:34,none,none,none,none,0.00,04-14 23:00:25,552,N331918946,PROMPTUSDT,short,stopEarn,,28.55,0.0425,62.04,0.0972,-40.83,-0.0551,0.35,0,83.54,111.90,0,2,0,0,2,0
0,0_0,0_0,9,2, fk2,04-14 12:50:55,04-14 12:51:05,none,none,none,none,0.00,04-14 23:06:01,614,N710477873,FARTCOINUSDT,long,stopEarn,,19.69,0.0281,66.59,0.0951,-35.84,-0.0512,0.35,0,87.75,131.04,0,2,0,0,2,0
0,0_0,0_0,2,16, fk2,04-14 12:20:43,04-14 12:20:58,none,none,none,none,0.00,04-15 00:11:48,710,N536462474,1000000MOGUSDT,long,stopLoss,,-40.06,-0.0572,19.89,0.0284,-43.98,-0.0628,0.35,0,274.13,90.42,0,3,0,0,2,0
0,0_0,0_0,0,9, fk2,04-14 21:40:16,04-14 21:40:26,none,none,none,none,0.00,04-15 00:34:58,174,N117541644,MUBARAKUSDT,short,stopEarn,,13.94,0.0203,86.45,0.1409,-22.31,-0.0309,0.35,0,277.08,103.80,0,3,0,0,2,0
0,0_0,0_0,5,2, fk2,04-14 11:06:11,04-14 11:06:21,none,none,none,none,0.00,04-15 01:00:25,834,N405018409,VINEUSDT,long,oppo,,-28.32,-0.0405,23.14,0.0331,-42.82,-0.0612,0.35,0,241.91,74.93,0,3,0,0,3,0
0,0_0,0_0,4,9, fk2,04-14 11:42:21,04-14 11:42:31,none,none,none,none,0.00,04-15 01:40:46,838,N513368188,AIXBTUSDT,short,stopEarn,,19.77,0.0291,39.78,0.0603,-32.66,-0.0446,0.35,0,226.68,123.01,0,3,0,0,3,0
