same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
4_80,22_42,1,7, fk6,02-25 08:23:51,02-25 08:24:01,none,none,none,none,0.0,02-25 14:29:42,365,N837065372,MELANIAUSDT,short,forceOut,,36.62,0.0552,42.15,0.0641,-4.15,-0.0059,0.35,0,825.97,837.08,0,83,0,0,6,0
7_294,4_194,0,66, fk6,02-25 07:12:07,02-25 07:12:17,none,none,none,none,0.0,02-25 15:06:58,474,N868574949,ETHFIUSDT,short,forceOut,,32.2,0.0482,38.23,0.0578,-5.81,-0.0082,0.35,0,933.08,831.76,0,84,0,0,6,0
7_294,4_194,0,66, fk6,02-25 07:10:52,02-25 07:11:22,none,none,none,none,0.0,02-25 15:07:05,475,N467983478,SAGAUSDT,short,forceOut,,28.4,0.0423,33.42,0.0501,-9.65,-0.0136,0.35,0,882.58,827.96,0,84,0,0,6,0
1_61,3_243,0,112, fk6,02-25 06:10:58,02-25 06:11:08,none,none,none,none,0.0,02-25 15:08:19,537,N465426990,SPXUSDT,short,forceOut,,34.29,0.0515,40.1,0.0608,-18.13,-0.0253,0.35,0,906.27,893.33,0,84,0,0,6,0
7_294,5_267,0,66, fk6,02-25 07:10:49,02-25 07:11:19,none,none,none,none,0.0,02-25 15:25:29,494,N746510596,LEVERUSDT,short,forceOut,,34.74,0.0522,41.42,0.0629,-18.08,-0.0252,0.35,0,1122.6,927.51,0,84,0,0,6,0
3_243,5_267,0,58, fk6,02-25 15:09:19,02-25 15:09:29,none,none,none,none,0.0,02-25 15:25:30,16,N164854825,AI16ZUSDT,short,forceOut,,37.99,0.0574,56.86,0.0884,-5.08,-0.0072,0.35,0,1093.0,930.76,0,84,0,0,6,0
4_174,5_267,0,3, fk6,02-25 15:02:56,02-25 15:03:06,none,none,none,none,0.0,02-25 15:25:35,22,N656844780,MELANIAUSDT,short,forceOut,,26.2,0.0389,33.69,0.0506,-0.75,-0.0011,0.35,0,1080.33,918.97,0,84,0,0,6,0
7_294,5_267,0,66, fk6,02-25 07:10:59,02-25 07:11:19,none,none,none,none,0.0,02-25 15:25:39,494,N222981520,PEOPLEUSDT,short,forceOut,,30.87,0.0461,36.48,0.055,-10.42,-0.0147,0.35,0,1057.64,923.64,0,85,0,0,6,0
11_154,5_267,0,5, fk6,02-25 08:58:18,02-25 08:58:29,none,none,none,none,0.0,02-25 15:25:39,387,N599847935,AEVOUSDT,short,forceOut,,35.57,0.0535,42.69,0.0649,-24.08,-0.0333,0.35,0,1029.62,928.35,0,85,0,0,6,0
4_210,4_205,1,6, fk6,02-25 10:24:29,02-25 10:24:39,none,none,none,none,0.0,02-25 15:34:06,309,N974804544,SHELLUSDT,short,forceOut,,46.52,0.0712,55.58,0.0862,-35.28,-0.048,0.35,0,1124.27,1047.42,0,85,0,0,6,0
11_154,1_134,0,5, fk6,02-25 08:57:45,02-25 08:57:55,none,none,none,none,0.0,02-25 15:35:34,397,N147288513,SSVUSDT,short,forceOut,,28.12,0.0419,34.05,0.0511,-32.33,-0.0441,0.35,0,1144.61,1074.98,0,85,0,0,6,0
6_12,32_6,5,1, fk6,02-25 16:11:39,02-25 16:11:49,none,none,none,none,0.0,02-25 16:40:08,28,N926738878,VANAUSDT,long,forceOut,,34.11,0.0487,40.63,0.058,-9.51,-0.0136,0.35,0,695.83,767.65,0,94,0,0,6,0
1_189,58_43,0,136, fk6,02-25 15:28:15,02-25 15:28:25,none,none,none,none,0.0,02-25 17:03:44,95,N486314604,RAYSOLUSDT,short,forceOut,,58.11,0.0905,67.51,0.1067,-17.23,-0.024,0.35,0,740.65,825.2,0,94,0,0,6,0
12_5,67_28,6,0, fk6,02-25 16:22:43,02-25 16:22:53,none,none,none,none,0.0,02-25 17:05:13,42,N644547818,ALCHUSDT,long,forceOut,,34.92,0.0499,41.38,0.0591,-9.87,-0.0141,0.35,0,732.65,859.56,0,94,0,0,6,0
25_54,35_59,2,2, fk6,02-25 17:22:03,02-25 17:22:13,none,none,none,none,0.0,02-25 17:32:31,10,N682905995,COWUSDT,long,forceOut,,34.24,0.0489,40.55,0.0579,-2.16,-0.0031,0.35,0,783.78,857.59,0,95,0,0,6,0
36_65,75_98,4,1, fk6,02-25 17:33:31,02-25 17:34:51,none,none,none,none,0.0,02-25 17:44:41,9,N773297782,REZUSDT,long,forceOut,,48.49,0.0693,57.19,0.0817,-1.66,-0.0024,0.35,0,855.93,905.52,0,95,0,0,6,0
67_28,82_89,6,1, fk6,02-25 17:04:44,02-25 17:04:54,none,none,none,none,0.0,02-25 17:48:17,43,N550160837,1000RATSUSDT,long,forceOut,,35.41,0.0506,42.3,0.0604,-8.52,-0.0122,0.35,0,870.78,940.37,0,95,0,0,6,0
75_98,69_118,5,1, fk6,02-25 17:45:41,02-25 17:45:51,none,none,none,none,0.0,02-25 17:52:11,6,N114513765,NEIROETHUSDT,long,forceOut,,45.37,0.0648,51.11,0.073,-1.15,-0.0016,0.35,0,933.55,985.18,0,95,0,0,6,0
