name,bootTime,openTime,addTime1,addTime2,addTime3,closeTime,duration,name,symbol,side,AISide,closeType,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
 z1,08-05 18:22:52,08-05 20:55:53,none,none,none,08-05 21:34:02,38,N381676101,ANKRUSDT,short,oppo,AICloseOppo,-21.17,-0.0341,7.54,0.0127,-21.17,-0.0341,0.30,0,0.00,832.59,46,2,0,0,0,0
 z1,08-05 15:38:09,08-05 20:52:10,08-05 21:26:14,none,none,08-05 21:34:09,41,F363802695_3m,RENDERUSDT,short,oppo,AICloseOppo,-57.02,-0.0340,32.99,0.0304,-57.02,-0.0502,0.80,0,0.00,753.24,46,2,0,0,0,0
 z1,08-05 18:40:30,08-05 20:55:30,none,none,none,08-05 21:37:20,41,N418568196,DENTUSDT,short,oppo,AICloseOppo,-21.50,-0.0346,8.79,0.0149,-21.50,-0.0346,0.30,0,0.00,821.57,46,2,0,0,0,0
 z1,08-05 19:01:29,08-05 20:22:30,08-05 21:11:09,none,none,08-05 21:37:41,75,N869726112,KASUSDT,short,oppo,AICloseOppo,-58.30,-0.0348,57.04,0.0365,-58.30,-0.0401,0.80,0,0.00,686.67,46,2,0,0,0,0
 z1,08-05 15:37:57,08-05 21:06:57,none,none,none,08-05 21:37:58,31,shenfu,BTCUSDT,short,oppo,AICloseOppo,-21.69,-0.0349,10.13,0.0172,-24.41,-0.0391,0.30,0,0.00,849.73,46,2,0,0,0,0
 z1,08-05 19:13:12,08-05 20:04:12,08-05 21:31:01,08-05 21:37:15,none,08-05 21:40:28,96,N125164388,WIFUSDT,long,AIOpenOppo,stopEarn,71.14,0.0281,118.37,0.0468,-17.93,-0.0340,1.30,0,0.00,847.27,48,2,0,0,0,0
 z1,08-05 18:26:32,08-05 18:26:42,08-05 19:21:28,none,none,08-05 21:45:46,199,N280124813,XEMUSDT,short,oppo,AICloseOppo,-64.25,-0.0381,58.10,0.0372,-64.25,-0.0381,0.80,0,0.00,770.77,48,2,0,0,0,0
 z1,08-05 18:22:08,08-05 18:22:18,08-05 19:22:52,none,none,08-05 21:46:36,204,N433700658,XRPUSDT,short,oppo,AICloseOppo,-59.36,-0.0354,54.74,0.0350,-59.36,-0.0354,0.80,0,0.00,775.67,48,2,0,0,0,0
 z1,08-05 19:13:12,08-05 21:41:12,none,none,none,08-05 21:48:48,7,N125164388,WIFUSDT,short,oppo,AICloseOppo,-21.02,-0.0339,8.76,0.0148,-21.02,-0.0340,0.30,0,0.00,825.77,48,2,0,0,0,0
 z1,08-05 15:38:09,08-05 21:34:14,08-05 21:45:57,08-05 21:49:10,none,08-05 21:49:35,15,F363802695_3m,RENDERUSDT,long,AIOpenOppo,stopEarn,62.07,0.0246,89.59,0.0455,-4.19,-0.0502,1.30,0,0.00,813.31,50,2,0,0,0,0
 z1,08-05 19:07:49,08-05 20:09:49,08-05 21:48:13,none,none,08-05 21:49:38,99,N860261698,BNXUSDT,long,AIOpenOppo,stopEarn,32.87,0.0208,64.07,0.0406,-24.39,-0.0407,0.80,0,0.00,846.45,52,2,0,0,0,0
 z1,08-05 19:28:16,08-05 20:04:17,08-05 21:37:56,08-05 21:52:02,none,08-05 21:52:43,108,N953920243,MEWUSDT,long,AIOpenOppo,stopEarn,60.58,0.0240,76.97,0.0453,-22.53,-0.0405,1.30,0,0.00,879.24,54,2,0,0,0,0
 z1,08-05 19:17:54,08-05 21:33:55,08-05 21:45:38,08-05 21:52:35,none,08-05 21:53:18,19,N558727667,ONDOUSDT,long,AIOpenOppo,stopEarn,60.78,0.0240,75.31,0.0453,-4.68,-0.0343,1.30,0,0.00,903.24,56,2,0,0,0,0
 z1,08-05 19:41:00,08-05 19:41:10,none,none,none,08-05 22:00:20,139,N973412260,METISUSDT,short,oppo,AICloseOppo,-27.86,-0.0444,13.93,0.0238,-27.86,-0.0444,0.30,0,0.00,818.11,56,2,0,0,0,0
 z1,08-05 19:17:54,08-05 21:53:54,none,none,none,08-05 22:00:53,6,N558727667,ONDOUSDT,short,oppo,AICloseOppo,-21.04,-0.0339,3.16,0.0053,-21.04,-0.0343,0.30,0,0.00,881.72,56,2,0,0,0,0
 z1,08-05 19:28:16,08-05 21:53:16,none,none,none,08-05 22:00:57,7,N953920243,MEWUSDT,short,oppo,AICloseOppo,-21.91,-0.0352,6.67,0.0112,-21.91,-0.0405,0.30,0,0.00,856.85,56,2,0,0,0,0
 z1,08-05 15:38:09,08-05 21:50:10,none,none,none,08-05 22:03:36,13,F363802695_3m,RENDERUSDT,short,oppo,AICloseOppo,-21.43,-0.0345,3.95,0.0066,-21.43,-0.0502,0.30,0,0.00,801.52,56,2,0,0,0,0
 z1,08-05 18:22:52,08-05 21:34:53,08-05 21:47:50,08-05 22:06:45,none,08-05 22:07:03,32,N381676101,ANKRUSDT,long,AIOpenOppo,stopEarn,61.03,0.0241,71.33,0.0451,-1.69,-0.0341,1.30,0,0.00,901.74,58,2,0,0,0,0
 z1,08-05 19:01:29,08-05 21:38:30,08-05 22:03:48,08-05 22:06:52,none,08-05 22:09:06,30,N869726112,KASUSDT,long,AIOpenOppo,stopEarn,68.39,0.0271,96.05,0.0460,-19.37,-0.0401,1.30,0,0.00,763.18,60,2,0,0,0,0
 z1,08-05 21:51:54,08-05 21:52:04,none,none,none,08-05 22:11:35,19,N307631768,BONDUSDT,short,oppo,stopEarn,8.22,0.0139,15.07,0.0258,-0.68,-0.0011,0.30,0,0.00,909.48,62,2,0,0,0,0
 z1,08-05 19:01:29,08-05 22:09:30,none,none,none,08-05 22:18:20,8,N869726112,KASUSDT,short,oppo,AICloseOppo,-21.15,-0.0340,7.49,0.0126,-21.15,-0.0401,0.30,0,0.00,796.85,62,2,0,0,0,0
 z1,08-05 22:12:02,08-05 22:12:12,none,none,none,08-05 22:19:45,7,N342909191,FETUSDT,short,oppo,AICloseOppo,-21.07,-0.0339,0.67,0.0011,-21.07,-0.0339,0.30,0,0.00,880.19,62,2,0,0,0,0
 z1,08-05 19:13:12,08-05 21:49:12,08-05 22:00:56,none,none,08-05 22:20:40,31,N125164388,WIFUSDT,long,AIOpenOppo,stopEarn,37.54,0.0238,68.98,0.0436,-11.70,-0.0340,0.80,0,0.00,927.47,64,2,0,0,0,0
 z1,08-05 21:51:54,08-05 22:11:54,none,none,none,08-05 22:25:33,13,N307631768,BONDUSDT,short,oppo,AICloseOppo,-23.24,-0.0373,3.12,0.0052,-23.24,-0.0373,0.30,0,0.00,911.49,64,2,0,0,0,0
 z1,08-05 18:40:30,08-05 21:37:30,08-05 21:51:15,08-05 22:25:21,none,08-05 22:26:14,48,N418568196,DENTUSDT,long,AIOpenOppo,stopEarn,61.02,0.0241,72.53,0.0459,-2.83,-0.0346,1.30,0,0.00,971.73,66,2,0,0,0,0
 z1,08-05 22:12:02,08-05 22:20:03,none,none,none,08-05 22:32:07,12,N342909191,FETUSDT,long,AIOpenOppo,AICloseOppo,-25.33,-0.0422,2.32,0.0039,-25.33,-0.0422,0.30,0,0.00,924.37,66,2,0,0,0,0
 z1,08-05 22:12:02,08-05 22:33:03,none,none,none,08-05 22:34:13,1,N342909191,FETUSDT,short,oppo,stopEarn,8.76,0.0148,14.95,0.0255,-1.64,-0.0422,0.30,0,0.00,932.66,68,2,0,0,0,0
 z1,08-05 22:12:02,08-05 22:35:03,08-05 22:37:35,none,none,08-05 22:41:13,6,N342909191,FETUSDT,short,oppo,stopLoss,-88.30,-0.0517,18.34,0.0315,-88.30,-0.0517,0.80,0,0.00,843.06,68,4,0,0,0,0
 z1,08-05 19:17:54,08-05 22:00:58,08-05 22:19:05,08-05 22:43:12,none,08-05 22:43:22,42,N558727667,ONDOUSDT,long,AIOpenOppo,stopEarn,61.33,0.0243,71.25,0.0450,-16.04,-0.0343,1.30,0,0.00,1066.32,70,4,0,0,0,0
