name,bootTime,openTime,addTime1,addTime2,addTime3,closeTime,duration,name,symbol,side,AISide,closeType,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
 macd3,08-02 16:10:52,08-02 21:05:52,08-02 22:59:56,none,none,08-03 01:15:42,249,N101767929,PHBUSDT,short,zero,oppo,-10.63,-0.0065,58.03,0.0372,-18.73,-0.0277,0.80,0,58.09,52.59,8,2,0,0,68,0
 macd3,08-02 16:03:07,08-03 01:11:07,none,none,none,08-03 01:20:07,8,O948480952,RIFUSDT,long,zero,macdSubOppo,-4.14,-0.0069,2.36,0.0039,-4.20,-0.0397,0.30,0,58.09,86.92,8,2,0,0,68,0
 macd3,08-02 23:06:57,08-02 23:07:07,none,none,none,08-03 01:25:21,138,N468921395,SEIUSDT,short,zero,oppo,-6.19,-0.0102,4.91,0.0083,-11.32,-0.0185,0.30,0,86.92,80.25,8,2,0,0,70,0
 macd3,08-02 16:08:17,08-02 21:11:17,08-02 23:00:33,none,none,08-03 01:30:27,259,N820248787,STORJUSDT,short,zero,oppo,0.30,0.0002,56.60,0.0363,-14.19,-0.0247,0.80,0,86.92,56.23,8,2,0,0,72,0
 macd3,08-02 23:24:27,08-03 01:06:27,none,none,none,08-03 01:45:27,39,N953052795,PENDLEUSDT,long,zero,macdSubOppo,-0.04,-0.0001,6.44,0.0107,-1.53,-0.0267,0.30,0,86.92,79.63,8,2,0,0,72,0
 macd3,08-02 16:03:07,08-03 01:16:07,none,none,none,08-03 01:56:07,40,O272522273,PIXELUSDT,long,zero,macdSubOppo,-4.45,-0.0074,3.34,0.0056,-5.93,-0.0461,0.30,0,79.63,0.58,8,2,0,0,72,0
 macd3,08-02 16:05:42,08-03 00:40:42,none,none,none,08-03 02:05:32,84,N230943320,FETUSDT,long,zero,oppo,-10.74,-0.0179,1.83,0.0030,-11.60,-0.0254,0.30,0,0.58,-25.77,8,2,0,0,74,0
 macd3,08-02 16:10:52,08-03 01:15:52,none,none,none,08-03 02:35:42,79,N101767929,PHBUSDT,long,zero,oppo,-8.84,-0.0147,2.47,0.0041,-11.44,-0.0277,0.30,0,0.58,-14.24,8,2,0,0,76,0
 macd3,08-02 16:30:32,08-03 00:46:32,none,none,none,08-03 02:35:42,109,N543159471,RENDERUSDT,long,zero,oppo,-4.96,-0.0083,4.73,0.0079,-9.57,-0.0376,0.30,0,0.58,-1.50,8,2,0,0,78,0
 macd3,08-02 16:03:07,08-03 01:11:07,none,none,none,08-03 02:40:07,89,shenfu,BTCUSDT,long,zero,macdSubOppo,-2.80,-0.0047,1.61,0.0027,-3.75,-0.0298,0.30,0,0.58,-50.32,8,2,0,0,78,0
 macd3,08-02 23:06:57,08-03 01:25:57,none,none,none,08-03 02:40:47,74,N468921395,SEIUSDT,long,zero,oppo,-8.45,-0.0141,1.06,0.0018,-10.56,-0.0185,0.30,0,0.58,-15.02,8,2,0,0,80,0
 macd3,08-02 16:08:17,08-03 01:31:17,none,none,none,08-03 02:50:27,79,N820248787,STORJUSDT,long,zero,oppo,-12.99,-0.0217,2.48,0.0041,-13.58,-0.0247,0.30,0,0.58,-43.58,8,2,0,0,82,0
 macd3,08-02 19:10:52,08-02 20:45:52,08-02 21:22:28,08-02 22:33:33,none,08-03 03:18:16,392,N683829745,STMXUSDT,short,zero,stopEarn,167.61,0.0669,225.32,0.0921,0.00,-0.0347,1.30,0,0.58,148.11,10,2,0,0,82,0
 macd3,08-03 01:53:12,08-03 01:53:22,none,none,none,08-03 03:20:22,87,N183277325,XAIUSDT,long,zero,oppo,-7.01,-0.0117,2.49,0.0041,-10.41,-0.0173,0.30,0,148.11,140.62,10,2,0,0,84,0
 macd3,08-02 16:52:42,08-03 01:00:45,none,none,none,08-03 03:25:42,144,N763174979,LINAUSDT,long,zero,macdSubOppo,-3.58,-0.0060,7.16,0.0119,-7.16,-0.0342,0.30,0,148.11,92.46,10,2,0,0,84,0
 macd3,08-02 16:03:07,08-03 01:01:07,none,none,none,08-03 03:50:07,169,O755201430,AAVEUSDT,long,zero,oppo,-12.48,-0.0208,4.70,0.0078,-16.47,-0.0275,0.30,0,92.46,109.19,10,2,0,0,86,0
 macd3,08-02 23:06:57,08-03 02:40:57,none,none,none,08-03 04:30:47,109,N468921395,SEIUSDT,short,zero,oppo,-4.50,-0.0074,7.51,0.0127,-11.37,-0.0186,0.30,0,92.46,71.87,10,2,0,0,88,0
 macd3,08-02 16:08:17,08-03 02:51:22,none,none,none,08-03 04:35:17,103,N820248787,STORJUSDT,short,zero,oppo,-0.75,-0.0012,7.90,0.0133,-3.88,-0.0247,0.30,0,92.46,47.07,10,2,0,0,90,0
 macd3,08-02 20:34:57,08-02 23:25:57,none,none,none,08-03 04:35:37,309,N859334527,LQTYUSDT,short,zero,oppo,2.67,0.0045,10.35,0.0175,-13.52,-0.0499,0.30,0,92.46,64.53,10,2,0,0,92,0
 macd3,08-03 01:53:12,08-03 03:21:15,none,none,none,08-03 04:40:12,78,N183277325,XAIUSDT,short,zero,oppo,1.37,0.0023,10.06,0.0171,-4.57,-0.0173,0.30,0,92.46,85.86,10,2,0,0,94,0
 macd3,08-02 16:10:52,08-03 02:35:52,none,none,none,08-03 04:40:52,125,N101767929,PHBUSDT,short,zero,oppo,3.92,0.0066,12.72,0.0217,-2.07,-0.0277,0.30,0,92.46,81.07,10,2,0,0,96,0
 macd3,08-03 03:28:17,08-03 03:30:07,none,none,none,08-03 04:45:37,75,N344579967,1000RATSUSDT,short,zero,oppo,-7.23,-0.0119,8.06,0.0136,-11.49,-0.0188,0.30,0,92.46,84.75,10,2,0,0,98,0
 macd3,08-03 03:20:26,08-03 03:20:36,none,none,none,08-03 04:47:26,86,N926630171,WIFUSDT,short,zero,oppo,-2.55,-0.0042,11.97,0.0204,-7.26,-0.0120,0.30,0,92.46,89.43,10,2,0,0,100,0
 macd3,08-02 16:03:07,08-03 03:51:07,none,none,none,08-03 04:50:27,59,O755201430,AAVEUSDT,short,zero,oppo,-12.05,-0.0197,0.44,0.0007,-13.04,-0.0275,0.30,0,92.46,96.66,10,2,0,0,102,0
 macd3,08-02 16:05:42,08-03 02:05:42,none,none,none,08-03 04:50:42,165,N230943320,FETUSDT,short,zero,oppo,1.20,0.0020,11.65,0.0198,-4.71,-0.0254,0.30,0,92.46,66.83,10,2,0,0,104,0
 macd3,08-03 03:20:26,08-03 04:47:31,none,none,none,08-03 05:12:59,25,N926630171,WIFUSDT,long,zero,AICloseOppo,-37.62,-0.0376,3.57,0.0036,-37.62,-0.0376,0.50,0,92.46,51.01,10,2,0,0,104,0
 macd3,08-02 16:05:42,08-03 04:51:42,none,none,none,08-03 06:05:42,73,N230943320,FETUSDT,long,zero,macdSubOppo,-7.80,-0.0130,0.44,0.0007,-20.31,-0.0339,0.30,0,92.46,58.55,10,2,0,0,104,0
 macd3,08-02 16:30:32,08-03 02:36:32,08-03 03:51:11,none,none,08-03 06:20:32,224,N543159471,RENDERUSDT,short,zero,oppo,-2.97,-0.0018,37.66,0.0309,-14.11,-0.0376,0.80,0,58.55,52.19,10,2,0,0,106,0
 macd3,08-02 23:06:57,08-03 04:30:57,none,none,none,08-03 06:35:17,124,N468921395,SEIUSDT,long,zero,oppo,-6.81,-0.0113,6.17,0.0103,-9.15,-0.0186,0.30,0,58.55,30.68,10,2,0,0,108,0
 macd3,08-02 16:03:07,08-03 05:15:17,none,none,none,08-03 06:35:17,80,shenfu,BTCUSDT,short,zero,oppo,1.12,0.0019,6.49,0.0109,-2.94,-0.0298,0.30,0,58.55,8.29,10,2,0,0,110,0
 macd3,08-03 01:37:12,08-03 01:37:22,none,none,none,08-03 06:45:22,308,N861119561,TNSRUSDT,long,zero,oppo,-27.84,-0.0464,4.83,0.0080,-28.41,-0.0473,0.30,0,58.55,30.23,10,2,0,0,112,0
 macd3,08-02 16:08:17,08-03 04:36:17,none,none,none,08-03 06:55:38,139,N820248787,STORJUSDT,long,zero,oppo,-10.71,-0.0178,4.31,0.0072,-14.43,-0.0247,0.30,0,58.55,1.97,10,2,0,0,114,0
 macd3,08-02 16:03:07,08-03 04:51:07,none,none,none,08-03 07:00:07,129,O755201430,AAVEUSDT,long,zero,oppo,-5.14,-0.0086,4.00,0.0067,-8.87,-0.0275,0.30,0,58.55,57.14,10,2,0,0,116,0
 macd3,08-02 16:10:52,08-03 04:41:52,none,none,none,08-03 07:05:42,143,N101767929,PHBUSDT,long,zero,oppo,-10.86,-0.0181,4.35,0.0072,-13.70,-0.0277,0.30,0,58.55,35.82,10,2,0,0,118,0
 macd3,08-02 20:34:57,08-03 04:35:57,none,none,none,08-03 07:05:47,149,N859334527,LQTYUSDT,long,zero,oppo,-9.31,-0.0155,2.85,0.0048,-12.83,-0.0499,0.30,0,58.55,20.83,10,2,0,0,120,0
 macd3,08-02 16:03:07,08-03 06:36:07,none,none,none,08-03 07:40:07,63,shenfu,BTCUSDT,long,zero,macdSubOppo,-1.42,-0.0024,0.55,0.0009,-5.49,-0.0298,0.30,0,58.55,6.42,10,2,0,0,120,0
 macd3,08-02 23:06:57,08-03 06:35:57,none,none,none,08-03 08:10:17,94,N468921395,SEIUSDT,short,zero,oppo,-2.37,-0.0039,3.87,0.0065,-6.03,-0.0186,0.30,0,58.55,27.83,10,2,0,0,122,0
 macd3,08-02 23:06:57,08-03 08:10:57,none,none,none,08-03 08:13:57,2,N468921395,SEIUSDT,long,zero,macdSubOppo,-1.07,-0.0018,0.43,0.0007,-1.50,-0.0186,0.30,0,58.55,26.28,10,2,0,0,122,0
 macd3,08-02 23:06:57,08-03 08:15:37,none,none,none,08-03 08:15:42,0,N468921395,SEIUSDT,long,zero,macdSubOppo,0.43,0.0007,0.43,0.0007,0.00,-0.0186,0.30,0,58.55,26.23,10,2,0,0,122,0
 macd3,08-03 06:19:42,08-03 06:19:52,none,none,none,08-03 08:20:42,120,N905160528,SKLUSDT,short,zero,oppo,1.96,0.0033,4.17,0.0070,-3.80,-0.0063,0.30,0,58.55,60.03,10,2,0,0,124,0
 macd3,08-03 01:37:12,08-03 06:46:12,none,none,none,08-03 08:25:42,99,N861119561,TNSRUSDT,short,zero,oppo,-7.75,-0.0128,1.34,0.0022,-11.62,-0.0473,0.30,0,58.55,22.00,10,2,0,0,126,0
 macd3,08-02 16:10:52,08-03 07:05:52,none,none,none,08-03 08:35:22,89,N101767929,PHBUSDT,short,zero,oppo,-0.60,-0.0006,4.52,0.0045,-12.29,-0.0277,0.50,0,58.55,34.42,10,2,0,0,128,0
 macd3,08-02 16:10:52,08-03 08:35:52,none,none,none,08-03 08:39:52,3,N101767929,PHBUSDT,long,zero,macdSubOppo,-3.21,-0.0053,0.32,0.0005,-3.43,-0.0277,0.30,0,58.55,30.73,10,2,0,0,128,0
 macd3,08-03 03:20:26,08-03 05:13:26,08-03 06:14:07,08-03 08:56:02,none,08-03 08:58:09,224,N926630171,WIFUSDT,short,AIOpenOppo,stopEarn,63.66,0.0244,72.45,0.0454,-7.86,-0.0376,1.30,0,30.73,50.79,12,2,0,0,128,0
 macd3,08-03 01:37:12,08-03 08:26:12,none,none,none,08-03 09:09:43,43,N861119561,TNSRUSDT,long,zero,AICloseOppo,-26.74,-0.0446,0.00,0.0000,-26.74,-0.0473,0.30,0,30.73,-12.98,12,2,0,0,128,0
 macd3,08-03 03:28:17,08-03 04:46:17,none,none,none,08-03 09:10:18,264,N344579967,1000RATSUSDT,long,zero,stopLoss,-30.27,-0.0504,2.99,0.0050,-30.27,-0.0504,0.30,0,30.73,12.34,12,4,0,0,128,0
 macd3,08-03 06:19:42,08-03 08:20:47,none,none,none,08-03 09:10:22,49,N905160528,SKLUSDT,long,zero,oppo,-33.44,-0.0334,2.67,0.0027,-35.49,-0.0355,0.50,0,30.73,18.04,12,4,0,0,130,0
 macd3,08-02 23:06:57,08-03 08:15:59,none,none,none,08-03 09:15:48,59,N468921395,SEIUSDT,long,zero,oppo,-19.10,-0.0318,1.93,0.0032,-20.39,-0.0340,0.30,0,-7.72,-39.56,12,4,0,0,132,0
 macd3,08-02 16:30:32,08-03 06:21:32,none,none,none,08-03 09:25:52,184,N543159471,RENDERUSDT,long,zero,oppo,-12.28,-0.0205,7.05,0.0118,-22.01,-0.0376,0.30,0,-7.72,-6.78,12,4,0,0,134,0
 macd3,08-03 02:39:07,08-03 02:39:17,none,none,none,08-03 09:25:57,406,N916465826,TRBUSDT,long,zero,oppo,0.44,0.0007,13.80,0.0230,-13.03,-0.0217,0.30,0,-7.72,12.30,12,4,0,0,136,0
 macd3,08-03 08:42:27,08-03 08:42:37,none,none,none,08-03 09:26:37,44,N732940625,XEMUSDT,short,zero,AICloseOppo,-22.41,-0.0360,4.98,0.0084,-22.41,-0.0360,0.30,0,-7.72,-10.55,12,4,0,0,136,0
 macd3,08-03 01:53:12,08-03 04:40:17,none,none,none,08-03 09:38:02,297,N183277325,XAIUSDT,long,zero,oppo,-20.59,-0.0206,4.20,0.0042,-45.39,-0.0454,0.50,0,-7.72,-15.66,12,4,0,0,138,0
 macd3,08-02 23:06:57,08-03 09:15:57,none,none,none,08-03 10:15:27,59,N468921395,SEIUSDT,short,zero,oppo,-43.93,-0.0421,0.00,0.0000,-47.62,-0.0455,0.50,0,-7.72,-84.29,12,4,0,0,140,0
 macd3,08-03 09:21:11,08-03 09:21:21,none,none,none,08-03 10:20:21,59,N504898878,MANTAUSDT,short,zero,oppo,-15.33,-0.0249,0.92,0.0015,-16.86,-0.0273,0.30,0,-7.72,-3.47,12,4,0,0,142,0
 macd3,08-03 01:53:12,08-03 09:38:12,none,none,none,08-03 10:20:22,42,N183277325,XAIUSDT,short,zero,oppo,-7.48,-0.0123,0.00,0.0000,-8.18,-0.0454,0.30,0,-7.72,-23.62,12,4,0,0,144,0
 macd3,08-02 16:03:07,08-03 07:01:07,08-03 08:55:47,none,none,08-03 10:35:47,214,O755201430,AAVEUSDT,short,zero,oppo,-18.10,-0.0111,34.07,0.0303,-48.88,-0.0293,0.80,0,-7.72,-8.47,12,4,0,0,146,0
 macd3,08-02 20:34:57,08-03 07:05:57,08-03 09:10:14,none,none,08-03 11:00:17,234,N859334527,LQTYUSDT,short,zero,oppo,-18.66,-0.0114,21.64,0.0303,-26.63,-0.0499,0.80,0,-7.72,-45.34,12,4,0,0,148,0
 macd3,08-02 16:03:07,08-03 09:37:47,none,none,none,08-03 11:20:18,102,shenfu,BTCUSDT,short,zero,oppo,-6.23,-0.0103,0.77,0.0013,-6.89,-0.0298,0.30,0,-7.72,-46.48,12,4,0,0,150,0
 macd3,08-03 02:39:07,08-03 09:26:07,none,none,none,08-03 11:25:47,119,N916465826,TRBUSDT,short,zero,oppo,-3.14,-0.0031,6.82,0.0069,-14.13,-0.0217,0.50,0,-7.72,8.36,12,4,0,0,152,0
 macd3,08-02 16:30:32,08-03 09:26:32,none,none,none,08-03 11:50:42,144,N543159471,RENDERUSDT,short,zero,oppo,-19.81,-0.0320,2.62,0.0044,-20.56,-0.0376,0.30,0,-7.72,-27.07,12,4,0,0,154,0
 macd3,08-03 09:12:52,08-03 09:13:02,none,none,none,08-03 12:10:22,177,N927228333,ORBSUSDT,short,zero,oppo,-18.05,-0.0292,1.20,0.0020,-26.47,-0.0423,0.30,0,-7.72,-6.19,12,4,0,0,156,0
