SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
-1,0_0,0_0,11,40, fk9,04-13 13:53:34,04-13 13:53:34,none,none,none,none,0.00,04-13 14:16:19,22,N434417658,STOUSDT,long,oppo,,-18.68,-0.0132,27.41,0.0392,-24.70,-0.0353,0.70,0,-11.05,-19.82,0,0,0,0,1,0
0,0_0,0_0,7,43, fk9,04-13 13:51:19,04-13 13:51:29,none,none,none,none,0.00,04-13 14:37:29,46,N353663572,MUBARAKUSDT,short,oppo,,-23.65,-0.0327,7.09,0.0102,-23.65,-0.0327,0.35,0,32.04,-24.21,0,0,0,0,2,0
1,0_0,0_0,6,42, fk9,04-13 13:49:04,04-13 13:50:44,none,none,none,none,0.00,04-13 14:40:49,50,N407488716,PROMPTUSDT,short,oppo,,-22.79,-0.0163,6.76,0.0097,-29.73,-0.0407,0.70,0,63.52,-23.89,0,0,0,0,3,0
1,0_0,0_0,6,42, fk9,04-13 13:49:04,04-13 13:50:44,none,none,none,none,0.00,04-13 14:46:59,56,N542605477,BABYUSDT,short,oppo,,-26.25,-0.0188,1.52,0.0022,-30.07,-0.0412,0.70,0,87.67,-27.34,0,0,0,0,4,0
0,0_0,0_0,7,43, fk9,04-13 13:50:59,04-13 13:51:09,none,none,none,none,0.00,04-13 15:29:47,98,N717449191,BRUSDT,long,stopEarn,,8.43,0.0120,84.34,0.1205,-6.02,-0.0086,0.35,0,54.27,7.87,0,0,0,0,4,0
1,0_0,0_0,11,40, fk9,04-13 13:49:04,04-13 14:40:54,none,none,none,none,0.00,04-13 16:00:34,79,N407488716,PROMPTUSDT,long,stopEarn,,-15.73,-0.0112,37.88,0.0271,-20.10,-0.0407,0.70,0,94.21,-32.86,0,0,0,0,4,0
0,0_0,0_0,7,43, fk9,04-13 13:50:59,04-13 13:51:09,none,none,none,none,0.00,04-13 16:05:30,134,N748193558,VIDTUSDT,long,stopEarn,,32.81,0.0469,103.12,0.1473,-15.62,-0.0223,0.35,0,40.66,-0.61,0,0,0,0,4,0
-1,0_0,0_0,10,23, fk9,04-13 16:05:35,04-13 16:05:45,none,none,none,none,0.00,04-13 16:14:20,8,N516948142,LISTAUSDT,long,oppo,,-27.02,-0.0189,14.44,0.0206,-28.13,-0.0402,0.70,0,24.05,-28.78,0,0,0,0,5,0
-1,0_0,0_0,13,17, fk9,04-13 15:29:52,04-13 15:30:02,none,none,none,none,0.00,04-13 16:19:18,49,N909764755,BROCCOLIF3BUSDT,long,oppo,,-24.79,-0.0174,12.28,0.0175,-28.45,-0.0406,0.70,0,39.08,-26.56,0,0,0,0,6,0
1,0_0,0_0,13,20, fk9,04-13 16:00:39,04-13 16:00:49,none,none,none,none,0.00,04-13 16:30:24,29,N977036621,FHEUSDT,short,oppo,,-25.96,-0.0185,5.06,0.0073,-25.96,-0.0345,0.70,0,28.11,-27.67,0,0,0,0,7,0
0,0_0,0_0,6,42, fk9,04-13 13:49:04,04-13 13:50:44,none,none,none,none,0.00,04-13 16:38:04,167,N412209736,API3USDT,long,oppo,,-16.92,-0.0242,33.84,0.0483,-21.58,-0.0308,0.35,0,28.11,-18.09,0,0,0,0,8,0
0,0_0,0_0,6,42, fk9,04-13 13:49:04,04-13 13:50:44,none,none,none,none,0.00,04-13 16:38:04,167,N753276988,BIDUSDT,long,oppo,,-20.89,-0.0298,14.83,0.0212,-21.40,-0.0306,0.35,0,46.06,-22.06,0,0,0,0,9,0
1,0_0,0_0,6,42, fk9,04-13 13:49:04,04-13 13:50:44,none,none,none,none,0.00,04-13 16:39:59,169,N580227899,XCNUSDT,short,oppo,,-23.04,-0.0165,9.13,0.0132,-25.21,-0.0348,0.70,0,92.26,-24.75,0,0,0,0,10,0
-1,0_0,0_0,10,23, fk9,04-13 16:05:35,04-13 16:14:25,none,none,none,none,0.00,04-13 16:54:25,40,N516948142,LISTAUSDT,short,stopEarn,,49.23,0.0364,66.15,0.0496,-6.15,-0.0402,0.70,0,83.28,19.33,0,0,0,0,10,0
-1,0_0,0_0,16,11, fk9,04-13 16:54:30,04-13 16:54:40,none,none,none,none,0.00,04-13 17:14:25,19,N831747634,VIDTUSDT,long,oppo,,-26.65,-0.0187,18.16,0.0259,-26.65,-0.0359,0.70,0,30.49,-8.46,0,0,0,0,11,0
-1,0_0,0_0,11,40, fk9,04-13 13:53:34,04-13 14:16:25,none,none,none,none,0.00,04-13 17:18:17,181,N434417658,STOUSDT,short,stopEarn,,49.08,0.0363,93.60,0.0716,-15.87,-0.0353,0.70,0,39.45,47.47,0,0,0,0,11,0
1,0_0,0_0,6,42, fk9,04-13 13:49:04,04-13 13:50:44,none,none,none,none,0.00,04-13 17:29:50,219,N315577887,SPXUSDT,short,oppo,,-23.09,-0.0165,1.55,0.0022,-25.64,-0.0353,0.70,0,64.29,23.28,0,0,0,0,12,0
1,0_0,0_0,10,23, fk9,04-13 16:00:39,04-13 16:30:29,none,none,none,none,0.00,04-13 17:32:50,62,N977036621,FHEUSDT,long,stopEarn,,14.37,0.0103,28.23,0.0202,-30.25,-0.0345,0.70,0,46.47,33.66,0,0,0,0,12,0
-1,0_0,0_0,18,10, fk9,04-13 17:32:55,04-13 17:33:05,none,none,none,none,0.00,04-13 18:03:00,29,N986399839,LISTAUSDT,long,oppo,,-20.25,-0.0142,17.20,0.0246,-25.40,-0.0363,0.70,0,188.42,12.27,0,0,0,0,13,0
-1,0_0,0_0,16,11, fk9,04-13 16:54:30,04-13 17:14:30,none,none,none,none,0.00,04-13 18:47:06,92,N831747634,VIDTUSDT,short,stopEarn,,66.53,0.0499,245.87,0.2130,-8.68,-0.0359,0.70,0,288.04,71.28,0,0,0,0,13,0
1,0_0,0_0,11,40, fk9,04-13 13:49:04,04-13 14:47:04,none,none,none,none,0.00,04-13 19:12:53,265,N542605477,BABYUSDT,long,stopEarn,,23.04,0.0165,78.55,0.0561,-44.83,-0.0412,0.70,0,252.44,65.86,0,0,0,0,13,0
0,0_0,0_0,11,11, fk9,04-13 17:18:22,04-13 17:18:32,none,none,none,none,0.00,04-13 19:16:14,117,N439336194,PROMPTUSDT,long,stopEarn,,6.30,0.0090,39.18,0.0560,-13.57,-0.0194,0.35,0,206.61,71.60,0,0,0,0,13,0
-1,0_0,0_0,32,14, fk9,04-13 19:12:58,04-13 19:13:08,none,none,none,none,0.00,04-13 19:43:53,30,N741746259,VIDTUSDT,long,oppo,,-18.55,-0.0130,15.88,0.0227,-24.54,-0.0351,0.70,0,209.78,51.90,0,0,0,0,14,0
0,0_0,0_0,6,42, fk9,04-13 13:49:04,04-13 13:50:44,none,none,none,none,0.00,04-13 20:13:44,382,N797848471,PUMPUSDT,short,stopEarn,,31.53,0.0472,77.33,0.1242,-22.87,-0.0316,0.35,0,297.24,102.57,0,0,0,0,14,0
1,0_0,0_0,31,13, fk9,04-13 19:16:19,04-13 19:16:29,none,none,none,none,0.00,04-13 20:14:54,58,N319385376,STOUSDT,short,oppo,,-23.43,-0.0168,10.36,0.0150,-26.49,-0.0365,0.70,0,257.30,78.05,0,0,0,0,15,0
1,0_0,0_0,22,16, fk9,04-13 18:47:11,04-13 18:47:21,none,none,none,none,0.00,04-13 20:18:07,90,N985385764,FHEUSDT,short,oppo,,-21.05,-0.0151,27.02,0.0402,-27.94,-0.0384,0.70,0,266.82,80.43,0,0,0,0,16,0
-1,0_0,0_0,31,13, fk9,04-13 19:12:58,04-13 19:43:58,none,none,none,none,0.00,04-13 20:31:14,47,N741746259,VIDTUSDT,short,stopLoss,,-74.63,-0.0506,53.73,0.0399,-74.63,-0.0506,0.70,0,190.42,7.13,0,1,0,0,16,0
0,0_0,0_0,10,23, fk9,04-13 13:49:04,04-13 16:38:16,none,none,none,none,0.00,04-13 20:39:22,241,N753276988,BIDUSDT,short,oppo,,-13.03,-0.0183,19.11,0.0281,-18.41,-0.0306,0.35,0,278.14,67.53,0,1,0,0,17,0
1,0_0,0_0,8,9, fk9,04-13 20:13:49,04-13 20:13:59,none,none,none,none,0.00,04-13 20:42:14,28,N232382176,TROYUSDT,short,oppo,,-22.74,-0.0162,0.00,0.0000,-25.27,-0.0348,0.70,0,305.59,78.73,0,1,0,0,18,0
-1,0_0,0_0,18,10, fk9,04-13 17:32:55,04-13 18:03:05,none,none,none,none,0.00,04-13 20:45:26,162,N986399839,LISTAUSDT,short,stopEarn,,94.42,0.0723,153.84,0.1234,-6.51,-0.0363,0.70,0,315.66,174.48,0,1,0,0,18,0
-1,0_0,0_0,8,9, fk9,04-13 19:12:58,04-13 20:31:19,none,none,none,none,0.00,04-13 20:49:45,18,N741746259,VIDTUSDT,short,stopEarn,,26.03,0.0189,37.60,0.0276,-40.50,-0.0506,0.70,0,236.57,103.95,0,1,0,0,18,0
-1,0_0,0_0,11,40, fk9,04-13 13:51:19,04-13 14:37:34,none,none,none,none,0.00,04-13 21:05:56,388,N353663572,MUBARAKUSDT,long,oppo,,-25.25,-0.0177,13.77,0.0197,-25.25,-0.0361,0.70,0,205.40,53.35,0,1,0,0,19,0
1,0_0,0_0,8,9, fk9,04-13 18:47:11,04-13 20:18:12,none,none,none,none,0.00,04-13 21:19:06,60,N985385764,FHEUSDT,long,stopLoss,,-70.57,-0.0504,7.47,0.0053,-70.57,-0.0504,0.70,0,167.29,10.12,0,2,0,0,19,0
1,0_0,0_0,11,11, fk9,04-13 13:49:04,04-13 17:29:55,none,none,none,none,0.00,04-13 21:50:45,260,N315577887,SPXUSDT,long,stopLoss,,-70.15,-0.0501,17.54,0.0125,-70.15,-0.0501,0.70,0,180.63,8.49,0,3,0,0,19,0
0,0_0,0_0,6,42, fk9,04-13 13:49:04,04-13 13:50:44,none,none,none,none,0.00,04-13 21:59:01,488,N302425154,GUNUSDT,short,stopEarn,,22.37,0.0330,36.84,0.0556,-1.32,-0.0019,0.35,0,271.17,125.76,0,3,0,0,19,0
1,0_0,0_0,10,23, fk9,04-13 13:49:04,04-13 16:40:04,none,none,none,none,0.00,04-13 22:00:14,320,N580227899,XCNUSDT,long,stopEarn,,83.97,0.0600,196.88,0.1406,-20.46,-0.0348,0.70,0,271.28,184.47,0,3,0,0,19,0
1,0_0,0_0,6,17, fk9,04-13 18:47:11,04-13 21:19:11,none,none,none,none,0.00,04-13 22:08:28,49,N985385764,FHEUSDT,long,stopEarn,,14.20,0.0101,18.80,0.0134,-46.27,-0.0504,0.70,0,324.08,103.72,0,3,0,0,19,0
1,0_0,0_0,8,9, fk9,04-13 19:16:19,04-13 20:14:59,none,none,none,none,0.00,04-13 22:14:01,119,N319385376,STOUSDT,long,stopLoss,,-70.06,-0.0500,28.24,0.0202,-70.06,-0.0500,0.70,0,163.18,8.02,0,4,0,0,19,0
-1,0_0,0_0,8,9, fk9,04-13 13:49:04,04-13 20:39:27,none,none,none,none,0.00,04-13 22:21:01,101,N753276988,BIDUSDT,long,oppo,,-22.98,-0.0161,4.26,0.0061,-26.58,-0.0380,0.70,0,245.39,44.55,0,4,0,0,20,0
1,0_0,0_0,8,9, fk9,04-13 20:13:49,04-13 20:42:19,none,none,none,none,0.00,04-13 22:28:48,106,N232382176,TROYUSDT,long,stopLoss,,-73.43,-0.0524,9.79,0.0070,-73.43,-0.0524,0.70,0,192.39,5.33,0,5,0,0,20,0
1,0_0,0_0,6,226, fk9,04-13 19:16:19,04-13 22:14:06,none,none,none,none,0.00,04-13 22:34:31,20,N319385376,STOUSDT,long,stopEarn,,26.39,0.0189,35.27,0.0252,-7.66,-0.0500,0.70,0,262.75,33.29,0,5,0,0,20,0
1,0_0,0_0,5,162, fk9,04-13 22:00:19,04-13 22:00:29,none,none,none,none,0.00,04-13 22:34:34,34,N162190908,NULSUSDT,short,oppo,,-19.63,-0.0141,15.71,0.0230,-29.68,-0.0407,0.70,0,252.30,83.00,0,5,0,0,21,0
1,0_0,0_0,6,226, fk9,04-13 20:13:49,04-13 22:28:53,none,none,none,none,0.00,04-13 23:00:53,31,N232382176,TROYUSDT,long,stopEarn,,25.74,0.0184,36.03,0.0257,-10.29,-0.0524,0.70,0,125.41,-40.48,0,5,0,0,21,0
0,0_0,0_0,6,174, fk9,04-13 21:59:06,04-13 21:59:16,none,none,none,none,0.00,04-13 23:05:56,66,N765255599,LISTAUSDT,short,oppo,,-3.88,-0.0055,25.46,0.0377,-12.08,-0.0170,0.35,0,69.74,-44.93,0,5,0,0,22,0
-1,0_0,0_0,7,17, fk9,04-13 20:45:31,04-13 20:45:41,none,none,none,none,0.00,04-13 23:06:26,140,N865953119,PUMPUSDT,long,oppo,,-31.54,-0.0221,19.25,0.0275,-31.54,-0.0352,0.70,0,101.01,-73.17,0,5,0,0,23,0
-1,0_0,0_0,7,147, fk9,04-13 22:34:36,04-13 22:34:46,none,none,none,none,0.00,04-13 23:14:01,39,N567986623,BRUSDT,long,oppo,,-14.44,-0.0102,15.80,0.0226,-25.52,-0.0365,0.70,0,140.83,-56.07,0,5,0,0,24,0
-1,0_0,0_0,10,23, fk9,04-13 15:29:52,04-13 16:19:23,none,none,none,none,0.00,04-13 23:42:20,442,N909764755,BROCCOLIF3BUSDT,short,stopLoss,,-73.16,-0.0497,34.23,0.0251,-73.16,-0.0497,0.70,0,104.42,-140.70,0,6,0,0,24,0
1,0_0,0_0,6,226, fk9,04-13 22:08:33,04-13 22:08:44,none,none,none,none,0.00,04-13 23:56:59,108,N588035701,VIDTUSDT,short,oppo,,-14.84,-0.0107,23.65,0.0350,-33.11,-0.0452,0.70,0,81.40,-56.41,0,6,0,0,25,0
0,0_0,0_0,6,42, fk9,04-13 13:49:04,04-13 13:50:44,none,none,none,none,0.00,04-14 00:25:35,634,N396705239,PIPPINUSDT,short,stopEarn,,30.12,0.0450,58.81,0.0917,-20.56,-0.0285,0.35,0,94.02,-10.92,0,6,0,0,25,0
0,0_0,0_0,10,23, fk9,04-13 13:49:04,04-13 16:38:09,none,none,none,none,0.00,04-14 00:30:10,472,N412209736,API3USDT,short,stopEarn,,38.70,0.0585,62.60,0.0982,-6.24,-0.0308,0.35,0,63.29,9.74,0,6,0,0,25,0
0,0_0,0_0,6,17, fk9,04-13 20:49:50,04-13 20:50:00,none,none,none,none,0.00,04-14 00:30:14,220,N125542655,MOODENGUSDT,short,stopEarn,,31.66,0.0474,55.46,0.0860,-7.85,-0.0111,0.35,0,32.27,20.18,0,6,0,0,25,0
-1,0_0,0_0,6,17, fk9,04-13 13:51:19,04-13 21:06:01,none,none,none,none,0.00,04-14 00:35:38,209,N353663572,MUBARAKUSDT,short,stopEarn,,38.23,0.0281,57.34,0.0427,-19.11,-0.0361,0.70,0,80.63,27.34,0,6,0,0,25,0
1,0_0,0_0,8,90, fk9,04-13 22:08:33,04-13 23:57:04,none,none,none,none,0.00,04-14 00:37:31,40,N588035701,VIDTUSDT,long,stopEarn,,6.18,0.0044,58.72,0.0419,-46.36,-0.0452,0.70,0,26.96,16.48,0,6,0,0,25,0
1,0_0,0_0,7,147, fk9,04-13 22:00:19,04-13 22:34:47,none,none,none,none,0.00,04-14 00:49:51,135,N162190908,NULSUSDT,long,stopLoss,,-70.67,-0.0505,20.19,0.0144,-70.67,-0.0505,0.70,0,17.14,-76.03,0,7,0,0,25,0
-1,0_0,0_0,8,90, fk9,04-13 20:45:31,04-13 23:06:31,none,none,none,none,0.00,04-14 01:19:28,132,N865953119,PUMPUSDT,short,stopEarn,,24.06,0.0175,106.62,0.0824,-3.32,-0.0352,0.70,0,72.01,6.73,0,7,0,0,25,0
0,0_0,0_0,7,43, fk9,04-13 13:50:59,04-13 13:51:09,none,none,none,none,0.00,04-14 01:22:20,691,N466109802,SYSUSDT,short,oppo,,-6.66,-0.0094,19.58,0.0288,-12.32,-0.0173,0.35,0,1.00,-0.49,0,7,0,0,26,0
0,0_0,0_0,8,90, fk9,04-13 23:00:58,04-13 23:01:08,none,none,none,none,0.00,04-14 01:24:27,143,N350477423,STOUSDT,short,stopEarn,,16.70,0.0244,65.25,0.1028,-1.86,-0.0026,0.35,0,-36.28,22.87,0,7,0,0,26,0
