name,bootTime,openTime,addTime1,addTime2,addTime3,closeTime,duration,name,symbol,side,AISide,closeType,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
 j3,08-03 22:12:15,08-03 22:12:25,08-03 23:43:34,08-04 01:16:47,none,08-04 01:26:35,194,N332905179,NKNUSDT,short,zero,stopEarn,63.40,0.0243,77.67,0.0452,-3.53,-0.0059,1.30,0,-187.47,348.65,14,2,0,0,0,0
 j3,08-03 23:33:25,08-03 23:33:35,08-04 00:16:14,08-04 01:57:13,none,08-04 01:59:27,145,N657459456,BANDUSDT,short,zero,stopEarn,63.29,0.0243,74.30,0.0451,-14.62,-0.0090,1.30,0,-126.23,409.78,16,2,0,0,0,0
 j3,08-04 01:26:40,08-04 01:27:40,none,none,none,08-04 02:17:54,50,N787096490,XEMUSDT,long,oppo,AICloseOppo,-29.86,-0.0498,5.43,0.0090,-29.86,-0.0498,0.30,0,-65.09,379.44,16,2,0,0,0,0
 j3,08-04 00:16:15,08-04 00:17:05,08-04 00:33:41,none,none,08-04 02:27:41,130,N455273844,NFPUSDT,long,oppo,stopLoss,-79.56,-0.0503,18.75,0.0301,-79.56,-0.0503,0.80,0,-65.09,328.96,16,4,0,0,0,0
 j3,08-03 21:22:25,08-03 23:53:25,08-04 00:25:12,none,none,08-04 03:07:08,193,N416072817,SAGAUSDT,short,AIOpenOppo,stopEarn,35.45,0.0224,64.48,0.0415,-40.07,-0.0339,0.80,0,-65.09,342.29,18,4,0,0,0,0
 j3,08-03 18:30:15,08-03 18:30:25,08-03 23:55:20,08-04 03:17:22,none,08-04 03:19:56,529,N902358379,MTLUSDT,short,zero,stopEarn,62.97,0.0242,70.30,0.0451,-8.31,-0.0137,1.30,0,-65.09,403.11,20,4,0,0,0,0
 j3,08-04 00:18:35,08-04 00:18:45,08-04 02:27:40,none,none,08-04 03:34:23,195,N218212604,1000RATSUSDT,short,zero,stopEarn,35.75,0.0226,65.54,0.0422,-15.17,-0.0247,0.80,0,-4.28,437.56,22,4,0,0,0,0
 j3,08-04 00:00:13,08-04 00:00:23,none,none,none,08-04 04:07:20,246,N942835415,RDNTUSDT,long,oppo,stopLoss,-30.21,-0.0503,5.11,0.0085,-30.21,-0.0503,0.30,0,30.18,406.87,22,6,0,0,0,0
 j3,08-04 01:26:40,08-04 02:18:40,08-04 03:06:00,none,none,08-04 04:39:28,140,N787096490,XEMUSDT,short,AIOpenOppo,AICloseOppo,-58.82,-0.0350,20.00,0.0345,-58.82,-0.0498,0.80,0,30.18,347.10,22,6,0,0,0,0
 j3,08-04 00:43:28,08-04 00:43:38,08-04 02:31:47,none,none,08-04 06:05:28,321,N427833198,JTOUSDT,short,zero,macdSubOppo,-12.89,-0.0079,29.70,0.0300,-17.41,-0.0118,0.80,0,30.18,332.91,22,6,0,0,0,0
 j3,08-03 23:54:25,08-03 23:54:35,08-04 02:33:18,none,none,08-04 06:10:25,375,N776134337,ASTRUSDT,short,zero,macdSubOppo,-21.25,-0.0130,36.28,0.0303,-22.08,-0.0135,0.80,0,15.99,310.36,22,6,0,0,0,0
 j3,08-04 02:31:47,08-04 02:31:57,none,none,none,08-04 06:10:52,218,N885655836,SNXUSDT,short,zero,macdSubOppo,-11.81,-0.0193,5.49,0.0092,-11.81,-0.0193,0.30,0,15.99,320.62,22,6,0,0,0,0
 j3,08-04 01:47:55,08-04 01:48:15,none,none,none,08-04 06:10:55,262,N107048612,XAIUSDT,short,zero,macdSubOppo,-1.47,-0.0025,14.01,0.0239,-4.92,-0.0081,0.30,0,15.99,330.96,22,6,0,0,0,0
 j3,08-04 03:24:11,08-04 03:24:21,none,none,none,08-04 06:30:11,185,N635503853,BNXUSDT,short,zero,macdSubOppo,-9.83,-0.0161,6.14,0.0103,-15.27,-0.0248,0.30,0,-20.81,285.81,22,6,0,0,0,0
 j3,08-04 03:44:53,08-04 03:45:03,08-04 06:03:01,08-04 06:33:48,none,08-04 06:33:53,168,N110996230,AMBUSDT,short,zero,stopEarn,65.18,0.0250,74.34,0.0482,-6.89,-0.0114,1.30,0,-31.11,348.83,24,6,0,0,0,0
 j3,08-04 00:00:13,08-04 04:08:23,none,none,none,08-04 06:50:13,161,N942835415,RDNTUSDT,short,zero,macdSubOppo,-13.19,-0.0215,2.25,0.0038,-16.08,-0.0503,0.30,0,31.91,304.47,24,6,0,0,0,0
 j3,08-04 03:13:40,08-04 03:13:50,none,none,none,08-04 06:50:40,216,N171139515,COTIUSDT,short,zero,macdSubOppo,0.50,0.0008,15.74,0.0269,-2.56,-0.0043,0.30,0,31.91,348.85,24,6,0,0,0,0
 j3,08-04 04:43:50,08-04 04:44:00,none,none,none,08-04 07:35:50,171,N518258711,KASUSDT,long,zero,macdSubOppo,-2.67,-0.0044,9.48,0.0158,-7.54,-0.0126,0.30,0,-12.43,301.34,24,6,0,0,0,0
 j3,08-03 21:02:06,08-03 21:02:16,08-03 22:00:56,none,none,08-04 08:01:21,659,N175265508,ZECUSDT,long,oppo,stopLoss,-80.97,-0.0512,54.67,0.0346,-80.97,-0.0512,0.80,0,-15.58,219.11,24,8,0,0,0,0
 j3,08-04 02:31:55,08-04 02:32:05,none,none,none,08-04 09:00:55,388,N344065410,MYROUSDT,short,zero,macdSubOppo,-11.49,-0.0188,10.12,0.0171,-13.05,-0.0213,0.30,0,-15.58,207.14,24,8,0,0,0,0
 j3,08-04 08:37:01,08-04 08:37:11,none,none,none,08-04 09:09:38,32,N471176506,AMBUSDT,long,oppo,AICloseOppo,-22.94,-0.0382,2.43,0.0040,-22.94,-0.0382,0.30,0,-27.54,183.72,24,8,0,0,0,0
