SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,13,1, fk5,04-14 10:37:55,04-14 10:38:45,none,none,none,none,0.00,04-14 13:05:14,146,N127670186,OMUSDT,short,stopEarn,,33.42,0.0501,109.08,0.1846,-44.21,-0.0594,0.35,0,-35.16,32.86,0,0,0,0,0,0
0,0_0,0_0,13,1, fk5,04-14 10:37:55,04-14 10:38:45,none,none,none,none,0.00,04-14 15:47:06,308,N138437725,STEEMUSDT,long,oppo,,-21.21,-0.0303,2.17,0.0031,-28.59,-0.0408,0.35,0,-67.18,11.09,0,0,0,0,1,0
0,0_0,0_0,13,1, fk5,04-14 10:37:55,04-14 10:38:45,none,none,none,none,0.00,04-14 16:24:45,346,N727455137,ALCHUSDT,long,oppo,,-14.63,-0.0209,4.94,0.0071,-23.35,-0.0334,0.35,0,-52.14,17.67,0,0,0,0,2,0
0,0_0,0_0,23,25, fk5,04-14 10:37:55,04-14 16:24:50,none,none,none,none,0.00,04-14 19:24:39,179,N727455137,ALCHUSDT,short,stopLoss,,-70.09,-0.0910,18.97,0.0278,-70.09,-0.0910,0.35,0,45.49,-52.98,0,1,0,0,2,0
0,0_0,0_0,23,25, fk5,04-14 13:05:19,04-14 13:05:29,none,none,none,none,0.00,04-14 20:35:02,449,N927128699,STOUSDT,long,stopEarn,,48.26,0.0689,116.10,0.1659,-68.41,-0.0977,0.35,0,-48.73,-5.28,0,1,0,0,2,0
0,0_0,0_0,13,1, fk5,04-14 10:37:55,04-14 10:38:45,none,none,none,none,0.00,04-14 20:43:08,604,N226891964,BRETTUSDT,long,stopEarn,,29.03,0.0415,40.10,0.0573,-27.77,-0.0397,0.35,0,-28.24,23.18,0,1,0,0,2,0
0,0_0,0_0,13,1, fk5,04-14 10:37:55,04-14 10:38:45,none,none,none,none,0.00,04-14 23:39:42,780,N381341519,SIRENUSDT,long,stopLoss,,-35.52,-0.0507,20.06,0.0287,-35.52,-0.0507,0.35,0,-197.36,-12.90,0,2,0,0,2,0
0,0_0,0_0,47,12, fk5,04-14 20:35:07,04-14 20:35:17,none,none,none,none,0.00,04-14 23:58:15,202,N198534717,VTHOUSDT,long,stopLoss,,-70.11,-0.1002,15.12,0.0216,-70.11,-0.1002,0.35,0,-184.78,-83.57,0,3,0,0,2,0
0,0_0,0_0,13,1, fk5,04-14 10:38:10,04-14 10:38:50,none,none,none,none,0.00,04-15 00:01:02,802,N478331828,COWUSDT,long,oppo,,-53.28,-0.0761,29.19,0.0417,-55.36,-0.0791,0.35,0,-177.64,-137.41,0,3,0,0,3,0
0,0_0,0_0,13,1, fk5,04-14 10:37:55,04-14 10:38:45,none,none,none,none,0.00,04-15 01:01:46,863,N157517442,JELLYJELLYUSDT,long,oppo,,-24.66,-0.0352,10.09,0.0144,-35.87,-0.0512,0.35,0,-33.39,-108.79,0,3,0,0,4,0
0,0_0,0_0,13,1, fk5,04-14 10:37:55,04-14 10:38:45,none,none,none,none,0.00,04-15 01:16:26,877,N890421634,TRXUSDT,long,oppo,,-10.50,-0.0150,8.51,0.0122,-11.81,-0.0169,0.35,0,-19.99,-94.64,0,3,0,0,5,0
