date,main,fast,earn,total,Lc,Sc,hl1,hl2,hl3,hl4,hl5,hl7,hl8,fk1,fk2,fk3,fk4,fk5,fk7,fk8
2025-04-14 10:38,(0 0),(0 0),0.00,0.00,0,0,(204 0),(204 0),(66 1),(2 0),(286 1),(1 0),(113 0),(12 0),(12 0),(208 4),(2 1),(13 1),(1 1),(21 1)
2025-04-14 10:39,(0 0),(0 0),7.63,7.63,1,1,(200 0),(200 0),(66 0),(2 0),(286 1),(1 0),(112 0),(12 0),(12 0),(208 4),(2 1),(13 1),(1 1),(21 1)
2025-04-14 10:39,(0 0),(0 0),8.74,8.74,1,1,(200 0),(200 0),(66 0),(2 0),(286 1),(1 0),(112 0),(12 0),(12 0),(208 4),(2 1),(13 1),(1 1),(21 1)
2025-04-14 10:40,(0 0),(0 0),-5.43,-5.43,1,1,(187 0),(187 0),(63 0),(2 0),(285 1),(1 0),(111 0),(12 0),(12 0),(197 5),(1 1),(12 1),(1 1),(20 1)
2025-04-14 10:41,(0 0),(0 0),0.44,0.44,1,1,(127 0),(127 0),(74 0),(1 0),(286 1),(0 0),(114 0),(12 0),(12 0),(197 5),(1 1),(12 1),(1 1),(20 1)
2025-04-14 10:42,(0 0),(0 0),-11.74,-11.74,1,1,(6 0),(6 0),(103 0),(2 0),(290 1),(0 0),(125 0),(11 0),(11 0),(198 4),(1 1),(14 0),(2 1),(22 1)
2025-04-14 10:43,(0 0),(0 0),-14.51,-14.51,1,1,(8 0),(8 0),(101 0),(2 0),(289 1),(0 0),(121 0),(11 0),(11 0),(198 4),(1 1),(14 0),(2 1),(22 1)
2025-04-14 10:44,(0 0),(0 0),-21.68,-21.68,1,1,(7 0),(7 0),(98 0),(2 0),(290 1),(0 0),(108 0),(14 0),(14 0),(200 5),(1 0),(14 1),(0 0),(22 0)
2025-04-14 10:45,(0 0),(0 0),-22.85,-22.85,1,1,(6 0),(6 0),(99 0),(2 0),(289 1),(0 0),(107 0),(14 0),(14 0),(200 5),(1 0),(14 1),(0 0),(22 0)
2025-04-14 10:46,(0 0),(0 0),-10.27,-10.27,1,1,(6 0),(6 0),(99 0),(0 0),(289 1),(0 0),(105 0),(10 0),(10 0),(253 4),(4 0),(16 2),(1 0),(30 0)
2025-04-14 10:47,(0 0),(0 0),-7.07,-7.07,2,1,(10 0),(10 0),(109 0),(1 0),(292 1),(0 0),(107 0),(10 0),(10 0),(253 4),(4 0),(16 2),(1 0),(30 0)
2025-04-14 10:48,(0 0),(0 0),-1.51,-1.51,2,1,(9 0),(9 0),(133 0),(1 0),(299 1),(0 0),(107 0),(12 0),(12 0),(257 6),(3 1),(17 2),(1 0),(29 1)
2025-04-14 10:49,(0 0),(0 0),-0.05,-0.05,2,1,(29 0),(29 0),(135 0),(0 0),(300 1),(0 0),(104 0),(12 0),(12 0),(257 6),(3 1),(17 2),(1 0),(29 1)
2025-04-14 10:50,(0 0),(0 0),4.11,4.11,2,1,(74 0),(74 0),(147 0),(1 0),(303 1),(0 0),(99 0),(11 0),(11 0),(256 6),(3 1),(17 3),(1 0),(30 1)
2025-04-14 10:51,(0 0),(0 0),-0.63,-0.63,2,1,(56 0),(56 0),(148 0),(1 0),(302 2),(0 0),(99 0),(11 0),(11 0),(256 6),(3 1),(17 3),(1 0),(30 1)
2025-04-14 10:52,(0 0),(0 0),-12.06,-12.06,2,1,(15 0),(15 0),(149 0),(1 0),(292 3),(0 0),(95 0),(12 0),(12 0),(255 6),(3 1),(17 3),(1 0),(31 1)
2025-04-14 10:53,(0 0),(0 0),-22.91,-22.91,2,1,(14 0),(14 0),(148 0),(1 0),(291 4),(0 0),(86 0),(10 0),(10 0),(251 7),(4 1),(16 5),(1 0),(30 1)
2025-04-14 10:54,(0 0),(0 0),-17.06,-17.06,2,1,(16 0),(16 0),(147 0),(1 0),(293 4),(0 0),(62 0),(10 0),(10 0),(250 7),(4 0),(16 7),(1 0),(29 0)
2025-04-14 10:55,(0 0),(0 0),-18.28,-18.28,2,1,(16 0),(16 0),(145 0),(1 0),(295 4),(0 0),(58 0),(10 0),(10 0),(249 7),(4 0),(15 7),(1 0),(28 0)
2025-04-14 10:56,(0 0),(0 0),-27.93,-27.93,2,1,(15 0),(15 0),(145 0),(1 0),(294 5),(0 0),(50 0),(11 0),(11 0),(249 7),(4 0),(15 7),(1 0),(28 0)
2025-04-14 10:57,(0 0),(0 0),-20.69,-20.69,2,1,(10 0),(10 0),(144 0),(2 0),(294 4),(0 0),(48 0),(11 0),(11 0),(247 7),(3 0),(15 7),(1 0),(28 0)
2025-04-14 10:58,(0 0),(0 0),-23.58,-23.58,2,1,(2 0),(2 0),(145 2),(2 0),(283 4),(0 0),(42 0),(11 0),(11 0),(249 7),(3 0),(14 8),(1 0),(26 0)
2025-04-14 10:59,(0 0),(0 0),-22.76,-22.76,2,1,(1 0),(1 0),(149 2),(2 0),(282 4),(0 0),(44 0),(11 0),(11 0),(249 7),(3 0),(14 7),(1 0),(26 0)
2025-04-14 11:00,(0 0),(0 0),-32.17,-32.17,2,1,(3 0),(3 0),(151 2),(2 0),(285 3),(0 0),(44 0),(11 0),(11 0),(248 7),(4 0),(14 7),(1 0),(26 0)
2025-04-14 11:01,(0 0),(0 0),-21.65,-21.65,2,1,(4 0),(4 0),(146 2),(1 0),(277 4),(0 0),(36 1),(11 0),(11 0),(248 7),(4 0),(14 7),(1 0),(26 0)
2025-04-14 11:02,(0 0),(0 0),-12.25,-12.25,2,1,(4 1),(4 1),(144 2),(1 0),(252 5),(0 0),(10 1),(4 0),(4 0),(280 7),(4 0),(13 10),(1 0),(23 0)
2025-04-14 11:03,(0 0),(0 0),-4.33,-4.33,3,1,(5 1),(5 1),(148 2),(2 0),(259 5),(0 0),(12 1),(4 0),(4 0),(280 7),(4 0),(13 10),(1 0),(23 0)
2025-04-14 11:04,(0 0),(0 0),-11.86,-11.86,3,1,(7 1),(7 1),(155 2),(2 0),(276 5),(0 0),(20 1),(4 2),(4 2),(278 7),(4 0),(13 10),(1 0),(21 0)
2025-04-14 11:05,(0 0),(0 0),14.50,14.50,3,1,(8 1),(8 1),(149 2),(2 0),(269 5),(0 0),(17 0),(4 2),(4 2),(278 7),(4 0),(13 10),(1 0),(21 0)
2025-04-14 11:06,(0 0),(0 0),10.78,10.78,3,1,(7 1),(7 1),(143 2),(2 0),(258 6),(0 0),(12 0),(4 2),(4 2),(278 7),(4 0),(13 10),(1 0),(21 0)
2025-04-14 11:07,(0 0),(0 0),7.02,7.02,3,1,(6 1),(6 1),(146 2),(2 0),(265 6),(0 0),(13 0),(5 2),(5 2),(279 8),(3 0),(11 9),(1 0),(18 0)
2025-04-14 11:08,(0 0),(0 0),-0.74,-0.74,3,1,(3 1),(3 1),(146 3),(1 0),(276 4),(0 0),(13 0),(5 2),(5 2),(279 8),(3 0),(11 9),(1 0),(18 0)
2025-04-14 11:09,(0 0),(0 0),3.62,3.62,3,1,(3 1),(3 1),(141 3),(1 0),(265 5),(0 0),(12 0),(7 1),(7 1),(277 7),(3 0),(11 11),(1 0),(24 0)
2025-04-14 11:10,(0 0),(0 0),12.98,12.98,3,1,(3 2),(3 2),(128 3),(1 0),(217 8),(0 0),(6 0),(7 1),(7 1),(277 7),(3 0),(11 11),(1 0),(24 0)
2025-04-14 11:11,(0 0),(0 0),-5.37,-5.37,3,1,(3 2),(3 2),(128 3),(1 0),(216 8),(0 0),(9 0),(4 2),(4 2),(271 8),(2 0),(9 20),(1 0),(12 0)
2025-04-14 11:12,(0 0),(0 0),1.68,1.68,3,1,(3 1),(3 1),(119 3),(1 0),(205 5),(0 0),(9 0),(4 2),(4 2),(271 8),(2 0),(9 20),(1 0),(12 0)
2025-04-14 11:13,(0 0),(0 0),1.18,1.18,3,1,(3 1),(3 1),(112 3),(1 0),(188 5),(0 0),(8 0),(4 2),(4 2),(270 9),(2 0),(10 19),(1 0),(13 0)
2025-04-14 11:14,(0 0),(0 0),-13.76,-13.76,3,1,(3 1),(3 1),(101 3),(1 0),(163 7),(0 0),(8 0),(4 2),(4 2),(270 9),(2 0),(10 19),(1 0),(13 0)
2025-04-14 11:15,(0 0),(0 0),-15.09,-15.09,3,1,(3 1),(3 1),(102 3),(1 0),(169 7),(0 0),(6 0),(4 2),(4 2),(269 9),(2 0),(10 22),(1 0),(14 0)
2025-04-14 11:16,(0 0),(0 0),-7.35,-7.35,3,1,(3 1),(3 1),(105 4),(1 0),(171 6),(0 0),(6 0),(4 2),(4 2),(269 9),(2 0),(10 22),(1 0),(14 0)
2025-04-14 11:17,(0 0),(0 0),-29.55,-29.55,3,1,(3 1),(3 1),(101 5),(1 0),(157 6),(0 0),(6 0),(4 3),(4 3),(264 8),(2 0),(10 29),(1 0),(11 4)
2025-04-14 11:18,(0 0),(0 0),-28.74,-28.74,3,1,(4 3),(4 3),(75 5),(1 0),(114 6),(0 0),(4 1),(4 3),(4 3),(264 8),(2 0),(10 29),(1 0),(11 4)
2025-04-14 11:19,(0 0),(0 0),-31.28,-31.28,3,1,(3 3),(3 3),(73 5),(1 0),(128 6),(0 0),(4 1),(4 3),(4 3),(265 8),(1 0),(12 24),(0 0),(12 3)
2025-04-14 11:20,(0 0),(0 0),-44.06,-44.06,3,1,(1 3),(1 3),(78 7),(1 0),(156 6),(0 0),(4 1),(4 3),(4 3),(265 8),(1 0),(12 24),(0 0),(12 3)
2025-04-14 11:21,(0 0),(0 0),-32.85,-32.85,3,1,(3 4),(3 4),(80 10),(1 0),(169 6),(0 0),(3 2),(4 3),(4 3),(264 9),(0 0),(11 27),(0 0),(11 2)
2025-04-14 11:22,(0 0),(0 0),-25.23,-25.23,3,1,(3 2),(3 2),(89 11),(1 0),(221 5),(0 0),(8 2),(4 3),(4 3),(264 9),(0 0),(11 27),(0 0),(11 2)
2025-04-14 11:23,(0 0),(0 0),-11.28,-11.28,3,1,(2 1),(2 1),(88 10),(1 0),(217 4),(0 0),(7 1),(5 3),(5 3),(265 8),(0 0),(14 25),(1 0),(11 3)
2025-04-14 11:24,(0 0),(0 0),-11.95,-11.95,3,1,(3 2),(3 2),(72 10),(1 0),(164 5),(0 0),(8 1),(5 3),(5 3),(265 8),(0 0),(14 25),(1 0),(11 3)
2025-04-14 11:25,(0 0),(0 0),-7.54,-7.54,3,1,(3 2),(3 2),(69 11),(1 0),(144 6),(0 0),(8 1),(4 3),(4 3),(264 9),(1 0),(12 28),(1 0),(10 3)
2025-04-14 11:26,(0 0),(0 0),-25.94,-25.94,3,1,(1 2),(1 2),(61 13),(1 0),(114 6),(0 0),(9 1),(4 3),(4 3),(264 9),(1 0),(12 28),(1 0),(10 3)
2025-04-14 11:27,(0 0),(0 0),-30.79,-30.79,3,1,(0 3),(0 3),(58 16),(1 0),(102 5),(0 0),(9 2),(3 4),(3 4),(262 9),(0 0),(12 32),(0 0),(8 2)
2025-04-14 11:28,(0 0),(0 0),-26.28,-26.28,3,1,(0 3),(0 3),(45 17),(1 0),(67 5),(0 0),(10 3),(3 4),(3 4),(262 9),(0 0),(12 32),(0 0),(8 2)
2025-04-14 11:29,(0 0),(0 0),-23.68,-23.68,3,1,(2 3),(2 3),(46 15),(1 0),(81 5),(0 0),(10 3),(4 5),(4 5),(264 9),(1 0),(12 30),(0 0),(8 2)
2025-04-14 11:30,(0 0),(0 0),-14.53,-14.53,3,1,(2 2),(2 2),(57 14),(1 0),(140 6),(0 0),(18 2),(4 5),(4 5),(264 9),(1 0),(12 30),(0 0),(8 2)
2025-04-14 11:31,(0 0),(0 0),-9.07,-9.07,3,1,(0 1),(0 1),(55 16),(1 0),(136 6),(0 0),(19 1),(2 2),(2 2),(249 9),(2 1),(11 29),(0 0),(11 16)
2025-04-14 11:32,(0 0),(0 0),-9.00,-9.00,3,1,(1 0),(1 0),(38 15),(1 0),(101 6),(0 0),(15 3),(2 2),(2 2),(249 9),(2 1),(11 29),(0 0),(11 16)
2025-04-14 11:33,(0 0),(0 0),-11.08,-11.08,3,1,(1 0),(1 0),(38 14),(1 0),(102 7),(0 0),(14 3),(2 5),(2 5),(246 10),(1 1),(7 29),(0 0),(9 18)
2025-04-14 11:34,(0 0),(0 0),-9.82,-9.82,3,1,(2 0),(2 0),(42 15),(0 0),(129 7),(0 0),(14 3),(2 5),(2 5),(246 10),(1 1),(7 29),(0 0),(9 18)
2025-04-14 11:35,(0 0),(0 0),-10.64,-10.64,3,1,(3 0),(3 0),(43 16),(0 0),(144 6),(0 0),(14 3),(2 5),(2 5),(245 11),(2 1),(9 30),(0 0),(9 13)
2025-04-14 11:36,(0 0),(0 0),-9.40,-9.40,3,1,(4 0),(4 0),(40 15),(1 0),(160 6),(0 0),(21 2),(2 5),(2 5),(245 11),(2 1),(9 30),(0 0),(9 13)
2025-04-14 11:37,(0 0),(0 0),-6.93,-6.93,3,1,(6 1),(6 1),(40 14),(1 0),(162 6),(0 0),(39 2),(3 5),(3 5),(253 9),(2 1),(10 19),(0 0),(8 12)
2025-04-14 11:38,(0 0),(0 0),-10.70,-10.70,3,1,(9 1),(9 1),(38 15),(0 0),(180 6),(0 0),(51 1),(3 5),(3 5),(253 9),(2 1),(10 19),(0 0),(8 12)
2025-04-14 11:40,(0 0),(0 0),-21.06,-21.06,3,1,(5 2),(5 2),(30 15),(0 0),(60 8),(0 0),(16 3),(3 5),(3 5),(255 9),(2 1),(13 19),(0 0),(10 12)
2025-04-14 11:41,(0 0),(0 0),-6.88,-6.88,3,1,(5 3),(5 3),(28 17),(0 0),(49 8),(0 0),(11 7),(4 8),(4 8),(231 9),(2 1),(5 39),(0 0),(6 15)
2025-04-14 11:41,(0 0),(0 0),-7.26,-7.26,3,1,(5 3),(5 3),(28 17),(0 0),(49 8),(0 0),(11 7),(4 8),(4 8),(231 9),(2 1),(5 39),(0 0),(6 15)
2025-04-14 11:42,(0 0),(0 0),-9.98,-9.98,3,1,(4 6),(4 6),(17 18),(0 0),(32 8),(0 0),(13 7),(4 8),(4 8),(231 9),(2 1),(5 39),(0 0),(6 15)
