SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 13:23:06,4,N881304778,SYNUSDT,short,stopEarn,,7.03,0.0102,7.03,0.0102,-6.25,-0.0089,0.35,0,83.92,6.47,0,0,0,0,0,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 13:46:12,27,N619598471,SYSUSDT,long,stopLoss,,-25.45,-0.0364,3.68,0.0053,-25.45,-0.0364,0.35,0,23.53,-19.53,0,1,0,0,0,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 13:50:50,32,N524805217,ALPACAUSDT,long,stopLoss,,-45.32,-0.0647,131.85,0.1884,-45.32,-0.0647,0.35,0,-70.10,-65.41,0,2,0,0,0,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 13:58:14,40,N632497361,GRIFFAINUSDT,long,stopEarn,,9.94,0.0142,14.91,0.0213,-4.69,-0.0067,0.35,0,-54.72,-56.03,0,2,0,0,0,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 14:00:34,42,N301699557,MAVIAUSDT,long,stopEarn,,20.73,0.0296,27.93,0.0399,-1.44,-0.0021,0.35,0,-60.57,-35.86,0,2,0,0,0,0
0,0_0,0_0,43,8, hl3,04-24 13:23:11,04-24 13:23:21,none,none,none,none,0.00,04-24 14:03:21,40,N740550290,KOMAUSDT,long,stopEarn,,-1.17,-0.0017,21.36,0.0305,-4.97,-0.0071,0.35,0,-65.75,-37.59,0,2,0,0,0,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 14:20:56,62,N634918947,1000WHYUSDT,short,oppo,,-5.74,-0.0081,2.87,0.0041,-10.04,-0.0141,0.35,0,-72.58,-43.89,0,2,0,0,1,0
0,0_0,0_0,68,5, hl3,04-24 13:46:17,04-24 13:46:27,none,none,none,none,0.00,04-24 14:26:27,40,N351959773,SYNUSDT,short,oppo,,-11.17,-0.0157,2.34,0.0034,-21.31,-0.0295,0.35,0,-49.99,-49.32,0,2,0,0,2,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 14:27:08,68,N512582774,AVAAIUSDT,long,stopEarn,,12.01,0.0172,16.08,0.0230,-12.90,-0.0184,0.35,0,-45.48,-26.13,0,2,0,0,2,0
0,0_0,0_0,67,4, hl3,04-24 13:50:55,04-24 13:51:05,none,none,none,none,0.00,04-24 14:31:05,40,N602488214,ZEREBROUSDT,long,stopEarn,,5.29,0.0076,35.44,0.0506,-1.89,-0.0027,0.35,0,-32.17,-21.40,0,2,0,0,2,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 14:50:06,91,N266492922,TSTUSDT,long,stopEarn,,10.01,0.0143,14.18,0.0203,-14.18,-0.0203,0.35,0,-36.09,-11.95,0,2,0,0,2,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 15:00:44,102,N735737399,SHELLUSDT,long,oppo,,-20.21,-0.0289,9.23,0.0132,-20.65,-0.0295,0.35,0,-46.26,-32.72,0,2,0,0,3,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 15:03:00,104,N871398864,KERNELUSDT,short,stopEarn,,9.19,0.0133,13.79,0.0201,-13.37,-0.0187,0.35,0,-11.28,-3.32,0,2,0,0,3,0
0,0_0,0_0,14,14, hl3,04-24 15:03:05,04-24 15:03:15,none,none,none,none,0.00,04-24 15:04:23,1,N816577116,ALPACAUSDT,short,stopLoss,,-48.47,-0.0648,0.00,0.0000,-48.47,-0.0648,0.35,0,-41.88,-52.35,0,3,0,0,3,0
0,0_0,0_0,14,14, hl3,04-24 15:04:28,04-24 15:04:38,none,none,none,none,0.00,04-24 15:06:10,1,N808249878,JELLYJELLYUSDT,long,stopEarn,,6.80,0.0097,10.20,0.0146,-0.93,-0.0013,0.35,0,-38.57,-46.11,0,3,0,0,3,0
0,0_0,0_0,68,5, hl3,04-24 13:46:17,04-24 14:26:32,none,none,none,none,0.00,04-24 15:06:32,40,N351959773,SYNUSDT,long,stopEarn,,21.74,0.0311,38.87,0.0555,-0.51,-0.0295,0.35,0,-49.83,-36.66,0,3,0,0,3,0
0,0_0,0_0,42,9, hl3,04-24 13:17:24,04-24 13:18:14,none,none,none,none,0.00,04-24 15:07:13,108,N511195629,EPTUSDT,long,stopEarn,,11.89,0.0170,15.67,0.0224,-26.40,-0.0377,0.35,0,-53.26,-25.34,0,3,0,0,3,0
