SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,2,12, fk8,04-24 13:11:28,04-24 13:12:18,none,none,none,none,0.00,04-24 13:50:08,37,N172343464,BROCCOLIF3BUSDT,short,stopLoss,,-42.16,-0.0568,17.10,0.0250,-42.16,-0.0568,0.35,0,-111.00,-42.72,0,1,0,0,0,0
0,0_0,0_0,2,9, fk8,04-24 13:15:59,04-24 13:16:09,none,none,none,none,0.00,04-24 14:06:29,50,N244467559,BOMEUSDT,short,stopLoss,,-25.04,-0.0345,11.52,0.0167,-25.04,-0.0345,0.35,0,-112.27,-68.31,0,2,0,0,0,0
0,0_0,0_0,2,12, fk8,04-24 13:11:28,04-24 13:12:18,none,none,none,none,0.00,04-24 14:11:32,59,N361014446,SANDUSDT,short,stopEarn,,14.11,0.0206,20.04,0.0295,-1.53,-0.0022,0.35,0,-100.69,-54.76,0,2,0,0,0,0
0,0_0,0_0,2,9, fk8,04-24 13:15:59,04-24 13:16:09,none,none,none,none,0.00,04-24 15:03:00,106,N195152792,KERNELUSDT,short,stopEarn,,9.19,0.0133,13.79,0.0201,-13.37,-0.0187,0.35,0,-56.43,-46.13,0,2,0,0,0,0
0,0_0,0_0,6,14, fk8,04-24 13:50:13,04-24 13:50:23,none,none,none,none,0.00,04-24 15:10:35,80,N111604980,B3USDT,long,stopEarn,,9.78,0.0140,14.00,0.0200,-14.00,-0.0200,0.35,0,-86.40,-36.90,0,2,0,0,0,0
0,0_0,0_0,2,9, fk8,04-24 13:15:59,04-24 13:16:09,none,none,none,none,0.00,04-24 15:12:00,115,N135114685,TSTUSDT,long,stopEarn,,13.29,0.0190,17.44,0.0249,-17.44,-0.0249,0.35,0,-114.61,-24.18,0,2,0,0,0,0
0,0_0,0_0,2,9, fk8,04-24 13:15:59,04-24 13:16:09,none,none,none,none,0.00,04-24 15:17:26,121,N112488481,NEIROETHUSDT,long,stopLoss,,-42.18,-0.0603,2.95,0.0042,-42.18,-0.0603,0.35,0,-102.52,-66.92,0,3,0,0,0,0
0,0_0,0_0,9,143, fk8,04-24 15:03:05,04-24 15:03:15,none,none,none,none,0.00,04-24 15:35:35,32,N133737861,SYNUSDT,long,stopLoss,,-42.88,-0.0613,3.65,0.0052,-42.88,-0.0613,0.35,0,-106.79,-110.36,0,4,0,0,0,0
0,0_0,0_0,2,12, fk8,04-24 13:11:28,04-24 13:12:18,none,none,none,none,0.00,04-24 15:43:41,151,N184886742,1000CHEEMSUSDT,short,stopEarn,,10.36,0.0150,13.99,0.0204,-9.14,-0.0129,0.35,0,-55.61,-100.56,0,4,0,0,0,0
0,0_0,0_0,5,24, fk8,04-24 14:11:37,04-24 14:11:47,none,none,none,none,0.00,04-24 15:48:05,96,N386321171,BRETTUSDT,short,stopEarn,,19.00,0.0279,25.61,0.0380,-6.75,-0.0095,0.35,0,-58.92,-82.12,0,4,0,0,0,0
0,0_0,0_0,7,121, fk8,04-24 15:12:05,04-24 15:12:15,none,none,none,none,0.00,04-24 15:52:15,40,N480452504,PUMPUSDT,short,stopEarn,,-2.61,-0.0037,14.05,0.0205,-6.13,-0.0087,0.35,0,-56.14,-85.30,0,4,0,0,0,0
0,0_0,0_0,7,121, fk8,04-24 15:10:40,04-24 15:10:50,none,none,none,none,0.00,04-24 15:56:15,45,N934767846,KOMAUSDT,short,stopEarn,,20.49,0.0302,32.37,0.0485,-1.78,-0.0025,0.35,0,-61.38,-65.36,0,4,0,0,0,0
0,0_0,0_0,2,9, fk8,04-24 13:15:59,04-24 13:16:09,none,none,none,none,0.00,04-24 16:16:31,180,N816887891,MAGICUSDT,short,stopEarn,,11.11,0.0161,14.81,0.0216,-13.70,-0.0192,0.35,0,-84.47,-54.82,0,4,0,0,0,0
0,0_0,0_0,4,19, fk8,04-24 15:43:46,04-24 15:43:56,none,none,none,none,0.00,04-24 16:29:36,45,N941652714,MORPHOUSDT,long,stopLoss,,-21.10,-0.0301,1.58,0.0023,-21.10,-0.0301,0.35,0,-44.78,-76.48,0,5,0,0,0,0
0,0_0,0_0,2,12, fk8,04-24 13:11:28,04-24 13:12:18,none,none,none,none,0.00,04-24 16:33:05,200,N520660126,1000000MOGUSDT,short,stopEarn,,16.01,0.0234,21.56,0.0318,-19.85,-0.0276,0.35,0,-31.81,-61.03,0,5,0,0,0,0
0,0_0,0_0,2,69, fk8,04-24 15:48:10,04-24 15:48:20,none,none,none,none,0.00,04-24 16:36:29,48,N155607526,BROCCOLIF3BUSDT,short,stopEarn,,12.55,0.0183,16.28,0.0238,-18.60,-0.0259,0.35,0,-6.02,-49.04,0,5,0,0,0,0
0,0_0,0_0,2,12, fk8,04-24 13:11:28,04-24 13:12:18,none,none,none,none,0.00,04-24 16:38:26,206,N914809608,IMXUSDT,short,stopEarn,,12.30,0.0179,16.36,0.0239,-6.77,-0.0096,0.35,0,-2.67,-37.30,0,5,0,0,0,0
0,0_0,0_0,7,88, fk8,04-24 16:29:41,04-24 16:29:51,none,none,none,none,0.00,04-24 16:56:40,26,N590828838,BANUSDT,long,stopLoss,,-42.03,-0.0600,49.59,0.0708,-42.03,-0.0600,0.35,0,-55.64,-79.89,0,6,0,0,0,0
0,0_0,0_0,5,80, fk8,04-24 16:16:36,04-24 16:16:46,none,none,none,none,0.00,04-24 16:56:46,40,N618655639,ZEREBROUSDT,short,stopEarn,,20.83,0.0307,40.26,0.0610,-6.08,-0.0086,0.35,0,-53.83,-59.62,0,6,0,0,0,0
0,0_0,0_0,2,12, fk8,04-24 13:11:28,04-24 13:12:18,none,none,none,none,0.00,04-24 17:00:39,228,N138471453,BCHUSDT,long,oppo,,-15.26,-0.0218,1.00,0.0014,-20.64,-0.0295,0.35,0,-21.27,-75.44,0,6,0,0,1,0
0,0_0,0_0,0,7, fk8,04-24 13:28:31,04-24 13:28:41,none,none,none,none,0.00,04-24 17:06:26,217,N157102254,UNIUSDT,short,stopEarn,,15.88,0.0232,21.29,0.0314,-5.77,-0.0082,0.35,0,-67.26,-44.30,0,6,0,0,1,0
0,0_0,0_0,5,12, fk8,04-24 14:06:34,04-24 14:06:44,none,none,none,none,0.00,04-24 17:09:55,183,N115545837,PROMPTUSDT,long,stopEarn,,10.86,0.0155,15.25,0.0218,-25.41,-0.0363,0.35,0,-67.03,-34.00,0,6,0,0,1,0
0,0_0,0_0,3,65, fk8,04-24 15:52:20,04-24 15:52:30,none,none,none,none,0.00,04-24 17:09:58,77,N752001970,MELANIAUSDT,short,stopEarn,,10.64,0.0154,14.70,0.0215,-7.51,-0.0106,0.35,0,-78.68,-34.23,0,6,0,0,1,0
0,0_0,0_0,8,64, fk8,04-24 16:36:34,04-24 16:36:44,none,none,none,none,0.00,04-24 17:16:44,40,N926172723,HYPERUSDT,short,stopEarn,,-2.40,-0.0034,16.45,0.0241,-5.48,-0.0078,0.35,0,-63.57,-26.89,0,6,0,0,1,0
0,0_0,0_0,9,49, fk8,04-24 15:17:31,04-24 15:17:41,none,none,none,none,0.00,04-24 17:22:35,124,N105790998,MUBARAKUSDT,short,stopEarn,,14.82,0.0216,19.96,0.0294,-9.88,-0.0139,0.35,0,-61.51,-12.63,0,6,0,0,1,0
0,0_0,0_0,7,66, fk8,04-24 16:33:10,04-24 16:33:20,none,none,none,none,0.00,04-24 17:23:32,50,N148569342,PUMPUSDT,short,stopLoss,,-42.01,-0.0566,2.96,0.0042,-42.01,-0.0566,0.35,0,-75.68,-55.20,0,7,0,0,1,0
0,0_0,0_0,6,75, fk8,04-24 16:56:45,04-24 16:56:55,none,none,none,none,0.00,04-24 17:36:55,40,N169404603,BROCCOLIF3BUSDT,short,stopEarn,,-7.63,-0.0108,27.30,0.0406,-21.16,-0.0293,0.35,0,-54.10,-63.39,0,7,0,0,1,0
0,0_0,0_0,6,75, fk8,04-24 16:56:51,04-24 16:57:01,none,none,none,none,0.00,04-24 17:37:01,40,N832217939,INITUSDT,short,stopEarn,,10.18,0.0148,14.29,0.0208,-14.97,-0.0209,0.35,0,-56.42,-53.78,0,7,0,0,1,0
0,0_0,0_0,5,59, fk8,04-24 17:10:03,04-24 17:10:13,none,none,none,none,0.00,04-24 18:04:25,54,N277906309,MAVIAUSDT,short,stopEarn,,27.32,0.0406,35.94,0.0541,-2.08,-0.0030,0.35,0,-98.14,-27.01,0,7,0,0,1,0
0,0_0,0_0,6,31, fk8,04-24 17:16:49,04-24 17:16:59,none,none,none,none,0.00,04-24 18:24:19,67,N884521216,ZEREBROUSDT,short,stopLoss,,-42.02,-0.0566,9.28,0.0134,-42.02,-0.0566,0.35,0,-176.07,-69.59,0,8,0,0,1,0
0,0_0,0_0,9,22, fk8,04-24 15:35:40,04-24 15:35:50,none,none,none,none,0.00,04-24 18:31:02,175,N910907200,KERNELUSDT,short,stopLoss,,-42.38,-0.0571,12.05,0.0175,-42.38,-0.0571,0.35,0,-174.40,-112.54,0,9,0,0,1,0
0,0_0,0_0,5,20, fk8,04-24 18:04:30,04-24 18:04:40,none,none,none,none,0.00,04-24 18:44:40,40,N584470172,B3USDT,long,stopEarn,,11.57,0.0165,19.76,0.0282,-11.29,-0.0161,0.35,0,-178.75,-101.53,0,9,0,0,1,0
0,0_0,0_0,6,22, fk8,04-24 17:37:00,04-24 17:37:10,none,none,none,none,0.00,04-24 18:51:03,73,N911558461,BANUSDT,long,stopLoss,,-42.17,-0.0602,11.87,0.0170,-42.17,-0.0602,0.35,0,-189.23,-144.26,0,10,0,0,1,0
0,0_0,0_0,6,27, fk8,04-24 17:22:40,04-24 17:22:50,none,none,none,none,0.00,04-24 19:03:08,100,N362052838,HIFIUSDT,long,stopEarn,,10.86,0.0155,14.37,0.0205,-9.26,-0.0132,0.35,0,-172.97,-133.96,0,10,0,0,1,0
0,0_0,0_0,6,10, fk8,04-24 18:31:07,04-24 18:31:17,none,none,none,none,0.00,04-24 19:11:17,40,N585068469,ALPACAUSDT,short,stopEarn,,-18.50,-0.0257,28.01,0.0417,-21.44,-0.0297,0.35,0,-215.09,-153.02,0,10,0,0,1,0
0,0_0,0_0,8,86, fk8,04-24 17:06:31,04-24 17:06:41,none,none,none,none,0.00,04-24 19:17:45,131,N712740500,TRUMPUSDT,short,stopLoss,,-42.07,-0.0567,2.66,0.0038,-42.07,-0.0567,0.35,0,-221.87,-195.65,0,11,0,0,1,0
0,0_0,0_0,5,6, fk8,04-24 18:44:45,04-24 18:44:55,none,none,none,none,0.00,04-24 19:24:55,40,N352923595,PERPUSDT,long,stopEarn,,15.35,0.0219,20.97,0.0300,-4.09,-0.0058,0.35,0,-232.79,-180.86,0,11,0,0,1,0
0,0_0,0_0,4,9, fk8,04-24 18:24:24,04-24 18:24:34,none,none,none,none,0.00,04-24 19:33:06,68,N467810492,BROCCOLIF3BUSDT,short,stopEarn,,12.10,0.0176,15.19,0.0222,-8.35,-0.0118,0.35,0,-194.71,-169.33,0,11,0,0,1,0
0,0_0,0_0,6,22, fk8,04-24 17:37:06,04-24 17:37:16,none,none,none,none,0.00,04-24 19:33:12,115,N717926279,SWARMSUSDT,short,stopLoss,,-42.09,-0.0567,7.38,0.0107,-42.09,-0.0567,0.35,0,-197.44,-211.98,0,12,0,0,1,0
0,0_0,0_0,12,5, fk8,04-24 18:51:08,04-24 18:51:18,none,none,none,none,0.00,04-24 19:41:28,50,N663132470,NMRUSDT,long,stopLoss,,-42.05,-0.0601,3.53,0.0050,-42.05,-0.0601,0.35,0,-198.37,-254.59,0,13,0,0,1,0
0,0_0,0_0,7,6, fk8,04-24 19:11:22,04-24 19:11:42,none,none,none,none,0.00,04-24 19:51:42,40,N328603163,INITUSDT,short,stopEarn,,21.81,0.0322,51.26,0.0790,-6.30,-0.0089,0.35,0,-217.86,-233.34,0,13,0,0,1,0
0,0_0,0_0,6,75, fk8,04-24 13:11:28,04-24 17:00:44,none,none,none,none,0.00,04-24 20:00:03,179,N138471453,BCHUSDT,short,stopEarn,,13.63,0.0199,19.62,0.0288,-7.93,-0.0295,0.35,0,-226.68,-236.09,0,13,0,0,1,0
0,0_0,0_0,7,13, fk8,04-24 19:25:00,04-24 19:25:10,none,none,none,none,0.00,04-24 20:05:16,40,N282648948,HIFIUSDT,long,stopEarn,,35.05,0.0501,46.94,0.0671,0.00,0.0000,0.35,0,-238.35,-201.60,0,13,0,0,1,0
0,0_0,0_0,3,62, fk8,04-24 15:56:20,04-24 15:56:30,none,none,none,none,0.00,04-24 20:15:22,258,N905118382,BRUSDT,short,stopEarn,,10.97,0.0159,14.63,0.0214,-15.90,-0.0222,0.35,0,-228.80,-191.19,0,13,0,0,1,0
0,0_0,0_0,7,23, fk8,04-24 17:23:37,04-24 17:23:47,none,none,none,none,0.00,04-24 21:02:44,218,N865653693,GRIFFAINUSDT,long,stopLoss,,-42.16,-0.0602,3.97,0.0057,-42.16,-0.0602,0.35,0,-280.56,-233.91,0,14,0,0,1,0
0,0_0,0_0,14,14, fk8,04-24 20:05:21,04-24 20:05:31,none,none,none,none,0.00,04-24 21:03:07,57,N171638644,BROCCOLIF3BUSDT,short,stopEarn,,10.70,0.0155,14.66,0.0214,-9.61,-0.0135,0.35,0,-281.38,-223.77,0,14,0,0,1,0
