SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,18,204, fk3,04-24 13:12:46,04-24 13:13:36,none,none,none,none,0.00,04-24 13:32:19,18,N510022647,BANKUSDT,short,stopEarn,,6.98,0.0101,7.44,0.0107,-5.12,-0.0073,0.35,0,-10.81,6.42,0,0,0,0,0,0
0,0_0,0_0,17,193, fk3,04-24 13:14:41,04-24 13:14:54,none,none,none,none,0.00,04-24 13:50:08,35,N563002362,BROCCOLIF3BUSDT,short,stopLoss,,-43.89,-0.0590,15.50,0.0227,-43.89,-0.0590,0.35,0,-40.56,-38.03,0,1,0,0,0,0
0,0_0,0_0,26,169, fk3,04-24 13:32:39,04-24 13:32:49,none,none,none,none,0.00,04-24 13:50:15,17,N124769196,JELLYJELLYUSDT,short,stopEarn,,8.71,0.0126,22.40,0.0331,-0.93,-0.0013,0.35,0,-41.81,-29.88,0,1,0,0,0,0
0,0_0,0_0,18,204, fk3,04-24 13:14:21,04-24 13:14:21,none,none,none,none,0.00,04-24 13:54:21,40,N148484892,NMRUSDT,long,stopEarn,,-5.07,-0.0072,14.44,0.0206,-7.83,-0.0112,0.35,0,-86.49,-35.51,0,1,0,0,0,0
0,0_0,0_0,18,204, fk3,04-24 13:14:21,04-24 13:14:21,none,none,none,none,0.00,04-24 13:54:22,40,N464195688,VOXELUSDT,long,stopEarn,,8.01,0.0114,31.44,0.0449,-11.27,-0.0161,0.35,0,-81.42,-22.43,0,1,0,0,0,0
0,0_0,0_0,18,204, fk3,04-24 13:14:21,04-24 13:14:21,none,none,none,none,0.00,04-24 13:54:22,40,N243703113,NKNUSDT,long,stopEarn,,-6.50,-0.0093,17.47,0.0250,-9.35,-0.0134,0.35,0,-89.43,-36.94,0,1,0,0,0,0
0,0_0,0_0,18,204, fk3,04-24 13:12:46,04-24 13:13:36,none,none,none,none,0.00,04-24 14:06:12,52,N643589461,HYPERUSDT,short,stopEarn,,11.57,0.0168,15.20,0.0222,-4.30,-0.0061,0.35,0,-52.11,-24.11,0,1,0,0,0,0
0,0_0,0_0,37,117, fk3,04-24 14:09:32,04-24 14:09:42,none,none,none,none,0.00,04-24 14:27:37,17,N190877877,VOXELUSDT,long,stopLoss,,-42.35,-0.0605,1.32,0.0019,-42.35,-0.0605,0.35,0,-79.02,-67.02,0,2,0,0,0,0
0,0_0,0_0,32,116, fk3,04-24 13:51:13,04-24 13:51:23,none,none,none,none,0.00,04-24 14:31:23,40,N480486856,MAVIAUSDT,long,stopEarn,,7.68,0.0110,19.35,0.0276,-2.56,-0.0037,0.35,0,-104.39,-59.90,0,2,0,0,0,0
0,0_0,0_0,40,86, fk3,04-24 14:27:42,04-24 14:27:52,none,none,none,none,0.00,04-24 14:32:49,4,N820333193,ALPACAUSDT,long,stopEarn,,11.06,0.0158,16.73,0.0239,-21.43,-0.0306,0.35,0,-66.08,-49.40,0,2,0,0,0,0
0,0_0,0_0,36,116, fk3,04-24 14:05:28,04-24 14:05:38,none,none,none,none,0.00,04-24 14:37:15,31,N419179702,JELLYJELLYUSDT,short,stopLoss,,-43.12,-0.0580,20.00,0.0294,-43.12,-0.0580,0.35,0,-137.01,-93.08,0,3,0,0,0,0
0,0_0,0_0,37,117, fk3,04-24 14:09:28,04-24 14:09:38,none,none,none,none,0.00,04-24 14:49:38,40,N607585955,NMRUSDT,long,stopEarn,,5.03,0.0072,19.12,0.0273,-1.78,-0.0025,0.35,0,-151.39,-88.61,0,3,0,0,0,0
0,0_0,0_0,40,102, fk3,04-24 14:50:28,04-24 14:50:38,none,none,none,none,0.00,04-24 14:51:10,0,N268643862,ALPACAUSDT,long,stopEarn,,11.04,0.0158,11.04,0.0158,-2.87,-0.0041,0.35,0,-131.52,-78.14,0,3,0,0,0,0
0,0_0,0_0,29,131, fk3,04-24 13:57:12,04-24 13:57:40,none,none,none,none,0.00,04-24 15:04:16,66,N777412120,BERAUSDT,short,stopEarn,,11.67,0.0170,15.69,0.0229,-0.60,-0.0009,0.35,0,-107.83,-67.03,0,3,0,0,0,0
0,0_0,0_0,36,102, fk3,04-24 15:06:21,04-24 15:06:31,none,none,none,none,0.00,04-24 15:11:51,5,N565053731,ALPACAUSDT,long,stopLoss,,-42.28,-0.0604,3.25,0.0046,-42.28,-0.0604,0.35,0,-149.34,-109.87,0,4,0,0,0,0
0,0_0,0_0,18,204, fk3,04-24 13:14:21,04-24 13:14:21,none,none,none,none,0.00,04-24 15:17:04,122,N648663407,NEIROETHUSDT,long,stopLoss,,-42.04,-0.0601,2.31,0.0033,-42.04,-0.0601,0.35,0,-171.09,-152.47,0,5,0,0,0,0
0,0_0,0_0,41,87, fk3,04-24 14:33:28,04-24 14:33:38,none,none,none,none,0.00,04-24 15:27:36,53,N579930700,BROCCOLIF3BUSDT,short,stopEarn,,28.23,0.0420,35.53,0.0535,-1.87,-0.0027,0.35,0,-159.04,-124.80,0,5,0,0,0,0
