SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,1,7, fk8,04-24 13:12:44,04-24 13:13:34,none,none,none,none,0.00,04-24 13:50:07,36,N421609987,BROCCOLIF3BUSDT,short,stopLoss,,-43.38,-0.0584,13.55,0.0197,-43.38,-0.0584,0.35,0,-22.56,-43.94,0,1,0,0,0,0
0,0_0,0_0,4,9, fk8,04-24 13:32:02,04-24 13:32:12,none,none,none,none,0.00,04-24 14:12:12,40,N418057690,B3USDT,long,stopEarn,,0.15,0.0002,16.82,0.0240,-3.06,-0.0044,0.35,0,-13.10,-44.34,0,1,0,0,0,0
0,0_0,0_0,4,9, fk8,04-24 13:32:02,04-24 13:32:12,none,none,none,none,0.00,04-24 14:12:43,40,N609032215,VOXELUSDT,long,stopEarn,,30.29,0.0433,40.91,0.0584,-0.89,-0.0013,0.35,0,-23.75,-14.62,0,1,0,0,0,0
0,0_0,0_0,11,17, fk8,04-24 14:32:54,04-24 14:32:54,none,none,none,none,0.00,04-24 15:12:54,40,N777448853,SYNUSDT,long,stopEarn,,-1.77,-0.0025,32.20,0.0460,-13.94,-0.0199,0.35,0,-43.53,-16.95,0,1,0,0,0,0
0,0_0,0_0,2,9, fk8,04-24 13:16:00,04-24 13:16:10,none,none,none,none,0.00,04-24 15:17:26,121,N291281261,NEIROETHUSDT,long,stopLoss,,-42.08,-0.0601,3.05,0.0044,-42.08,-0.0601,0.35,0,-34.31,-59.59,0,2,0,0,0,0
0,0_0,0_0,11,17, fk8,04-24 14:32:54,04-24 14:32:55,none,none,none,none,0.00,04-24 15:22:21,49,N131995588,NMRUSDT,long,stopEarn,,12.06,0.0172,16.21,0.0232,-17.82,-0.0255,0.35,0,-27.56,-48.09,0,2,0,0,0,0
0,0_0,0_0,6,20, fk8,04-24 14:04:08,04-24 14:04:18,none,none,none,none,0.00,04-24 15:30:03,85,N625328377,GLMUSDT,long,stopEarn,,11.23,0.0160,14.91,0.0213,-2.18,-0.0031,0.35,0,-17.23,-37.42,0,2,0,0,0,0
0,0_0,0_0,14,34, fk8,04-24 14:46:32,04-24 14:46:52,none,none,none,none,0.00,04-24 15:39:06,52,N796267845,PIPPINUSDT,short,stopEarn,,12.14,0.0177,19.95,0.0293,-2.17,-0.0031,0.35,0,-0.84,-25.83,0,2,0,0,0,0
0,0_0,0_0,5,26, fk8,04-24 14:15:56,04-24 14:16:06,none,none,none,none,0.00,04-24 16:00:10,104,N409066376,BERAUSDT,short,stopEarn,,11.56,0.0168,15.41,0.0225,-1.62,-0.0023,0.35,0,3.94,-14.84,0,2,0,0,0,0
0,0_0,0_0,9,137, fk8,04-24 15:00:50,04-24 15:01:00,none,none,none,none,0.00,04-24 16:12:30,71,N964571643,MOVEUSDT,short,stopEarn,,10.04,0.0146,13.99,0.0204,-5.78,-0.0082,0.35,0,35.06,-5.36,0,2,0,0,0,0
