SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,13,141, fk5,04-24 13:27:32,04-24 13:27:42,none,none,none,none,0.00,04-24 13:31:33,3,N157713596,GPSUSDT,long,stopLoss,,-43.24,-0.0618,0.00,0.0000,-43.24,-0.0618,0.35,0,-69.19,-43.80,0,1,0,0,0,0
0,0_0,0_0,10,140, fk5,04-24 13:16:02,04-24 13:16:12,none,none,none,none,0.00,04-24 13:56:13,40,N869053856,NMRUSDT,long,stopEarn,,-9.55,-0.0136,16.48,0.0235,-11.17,-0.0160,0.35,0,-73.37,-53.91,0,1,0,0,0,0
0,0_0,0_0,11,147, fk5,04-24 13:13:38,04-24 13:14:38,none,none,none,none,0.00,04-24 14:00:34,45,N373727944,MAVIAUSDT,long,stopEarn,,18.96,0.0271,26.14,0.0373,-3.73,-0.0053,0.35,0,-67.57,-35.52,0,1,0,0,0,0
0,0_0,0_0,11,140, fk5,04-24 13:21:03,04-24 13:21:03,none,none,none,none,0.00,04-24 14:06:29,45,N889951852,BOMEUSDT,short,stopLoss,,-29.73,-0.0407,7.06,0.0102,-29.73,-0.0407,0.35,0,-55.64,-65.81,0,2,0,0,0,0
0,0_0,0_0,11,139, fk5,04-24 13:17:57,04-24 13:18:28,none,none,none,none,0.00,04-24 14:09:47,51,N431485951,VOXELUSDT,long,stopEarn,,12.82,0.0183,19.28,0.0275,-28.73,-0.0410,0.35,0,-46.30,-53.55,0,2,0,0,0,0
0,0_0,0_0,10,140, fk5,04-24 13:15:32,04-24 13:16:03,none,none,none,none,0.00,04-24 15:03:00,106,N801545455,KERNELUSDT,short,stopEarn,,9.19,0.0133,13.79,0.0201,-13.37,-0.0187,0.35,0,-76.64,-44.91,0,2,0,0,0,0
0,0_0,0_0,12,128, fk5,04-24 15:18:19,04-24 15:18:29,none,none,none,none,0.00,04-24 15:58:31,40,N497447824,KERNELUSDT,short,stopEarn,,14.27,0.0208,33.29,0.0499,-1.30,-0.0018,0.35,0,-49.53,-31.21,0,2,0,0,0,0
0,0_0,0_0,11,140, fk5,04-24 14:09:23,04-24 14:09:43,none,none,none,none,0.00,04-24 16:01:22,111,N884583292,SLERFUSDT,short,stopEarn,,10.19,0.0148,14.26,0.0208,-2.04,-0.0029,0.35,0,-46.45,-21.58,0,2,0,0,0,0
0,0_0,0_0,12,134, fk5,04-24 14:57:08,04-24 14:57:18,none,none,none,none,0.00,04-24 16:01:49,64,N275409971,JELLYJELLYUSDT,long,stopEarn,,10.37,0.0148,14.34,0.0205,-18.31,-0.0262,0.35,0,-40.89,-11.76,0,2,0,0,0,0
0,0_0,0_0,11,135, fk5,04-24 15:43:30,04-24 15:43:40,none,none,none,none,0.00,04-24 16:23:40,40,N109054959,BROCCOLIF3BUSDT,short,stopEarn,,27.23,0.0405,39.51,0.0598,-3.00,-0.0043,0.35,0,-31.93,14.91,0,2,0,0,0,0
0,0_0,0_0,11,131, fk5,04-24 15:00:37,04-24 15:00:47,none,none,none,none,0.00,04-24 16:28:50,88,N515937139,SYSUSDT,long,stopLoss,,-21.10,-0.0301,4.41,0.0063,-21.10,-0.0301,0.35,0,-22.32,-6.75,0,3,0,0,0,0
0,0_0,0_0,11,135, fk5,04-24 16:04:58,04-24 16:05:09,none,none,none,none,0.00,04-24 16:45:27,40,N850240983,KOMAUSDT,short,stopEarn,,18.85,0.0277,24.93,0.0369,-5.47,-0.0078,0.35,0,-4.58,11.54,0,3,0,0,0,0
0,0_0,0_0,10,142, fk5,04-24 16:42:19,04-24 16:42:29,none,none,none,none,0.00,04-24 16:56:21,13,N410289944,BANUSDT,long,stopLoss,,-42.33,-0.0605,36.81,0.0526,-42.33,-0.0605,0.35,0,-72.94,-31.35,0,4,0,0,0,0
0,0_0,0_0,10,141, fk5,04-24 16:38:49,04-24 16:38:59,none,none,none,none,0.00,04-24 17:18:59,40,N234933903,BROCCOLIF3BUSDT,short,stopEarn,,16.24,0.0237,41.92,0.0637,-1.99,-0.0028,0.35,0,-81.73,-15.67,0,4,0,0,0,0
0,0_0,0_0,12,138, fk5,04-24 14:15:43,04-24 14:15:53,none,none,none,none,0.00,04-24 17:27:57,192,N555518464,MAVIAUSDT,long,stopLoss,,-42.02,-0.0600,8.74,0.0125,-42.02,-0.0600,0.35,0,-97.83,-58.25,0,5,0,0,0,0
0,0_0,0_0,10,141, fk5,04-24 16:39:20,04-24 16:39:30,none,none,none,none,0.00,04-24 17:31:50,52,N594585407,B3USDT,long,stopEarn,,11.68,0.0167,16.11,0.0230,-18.92,-0.0270,0.35,0,-97.45,-47.14,0,5,0,0,0,0
0,0_0,0_0,9,146, fk5,04-24 16:59:56,04-24 17:01:36,none,none,none,none,0.00,04-24 17:41:38,40,N221230244,INITUSDT,short,stopEarn,,8.78,0.0127,24.02,0.0355,-4.82,-0.0068,0.35,0,-114.36,-38.92,0,5,0,0,0,0
0,0_0,0_0,10,142, fk5,04-24 16:33:54,04-24 16:34:04,none,none,none,none,0.00,04-24 18:20:20,106,N195233164,JELLYJELLYUSDT,long,stopEarn,,12.21,0.0174,15.87,0.0227,-41.21,-0.0589,0.35,0,-87.02,-27.26,0,5,0,0,0,0
0,0_0,0_0,9,138, fk5,04-24 17:34:29,04-24 17:34:39,none,none,none,none,0.00,04-24 18:24:13,49,N923870158,BROCCOLIF3BUSDT,short,stopEarn,,12.81,0.0186,17.06,0.0250,-6.70,-0.0095,0.35,0,-79.05,-15.02,0,5,0,0,0,0
0,0_0,0_0,10,138, fk5,04-24 17:46:58,04-24 17:47:08,none,none,none,none,0.00,04-24 18:27:15,40,N612695967,B3USDT,long,stopEarn,,14.74,0.0211,20.18,0.0288,-2.58,-0.0037,0.35,0,-94.80,-0.84,0,5,0,0,0,0
0,0_0,0_0,11,137, fk5,04-24 16:13:38,04-24 16:13:49,none,none,none,none,0.00,04-24 18:31:07,137,N397036583,KERNELUSDT,short,stopLoss,,-42.12,-0.0568,7.54,0.0109,-42.12,-0.0568,0.35,0,-102.21,-43.51,0,6,0,0,0,0
