SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,3,9, fk8,04-24 13:17:11,04-24 13:18:11,none,none,none,none,0.00,04-24 13:50:08,31,N358537775,BROCCOLIF3BUSDT,short,stopLoss,,-45.03,-0.0604,15.50,0.0227,-45.03,-0.0604,0.35,0,-58.28,-45.59,0,1,0,0,0,0
0,0_0,0_0,3,9, fk8,04-24 13:17:11,04-24 13:18:11,none,none,none,none,0.00,04-24 14:06:29,48,N459919109,BOMEUSDT,short,stopLoss,,-26.59,-0.0366,10.04,0.0145,-26.59,-0.0366,0.35,0,-71.98,-72.75,0,2,0,0,0,0
0,0_0,0_0,3,9, fk8,04-24 13:17:11,04-24 13:18:11,none,none,none,none,0.00,04-24 14:11:31,53,N665970114,SANDUSDT,short,stopEarn,,12.08,0.0176,16.86,0.0247,-0.71,-0.0010,0.35,0,-50.67,-61.23,0,2,0,0,0,0
0,0_0,0_0,4,9, fk8,04-24 13:31:58,04-24 13:32:08,none,none,none,none,0.00,04-24 14:12:08,40,N184011498,B3USDT,long,stopEarn,,0.31,0.0004,16.82,0.0240,-3.06,-0.0044,0.35,0,-49.66,-61.48,0,2,0,0,0,0
0,0_0,0_0,4,9, fk8,04-24 13:31:58,04-24 13:32:08,none,none,none,none,0.00,04-24 14:12:43,40,N554765574,VOXELUSDT,long,stopEarn,,29.87,0.0427,40.49,0.0578,-1.29,-0.0018,0.35,0,-56.44,-32.17,0,2,0,0,0,0
0,0_0,0_0,3,9, fk8,04-24 13:17:11,04-24 13:18:13,none,none,none,none,0.00,04-24 14:50:06,91,N940425260,TSTUSDT,long,stopEarn,,10.01,0.0143,14.18,0.0203,-15.02,-0.0215,0.35,0,-48.79,-22.72,0,2,0,0,0,0
0,0_0,0_0,5,19, fk8,04-24 14:12:48,04-24 14:12:58,none,none,none,none,0.00,04-24 15:04:12,51,N677258333,FUNUSDT,short,stopEarn,,10.95,0.0159,14.64,0.0214,-0.46,-0.0007,0.35,0,3.14,-12.33,0,2,0,0,0,0
0,0_0,0_0,3,9, fk8,04-24 13:17:11,04-24 13:18:11,none,none,none,none,0.00,04-24 15:06:50,108,N151718937,KERNELUSDT,short,stopEarn,,12.13,0.0176,16.31,0.0239,-13.80,-0.0193,0.35,0,-8.65,-0.76,0,2,0,0,0,0
0,0_0,0_0,13,34, fk8,04-24 14:50:11,04-24 14:50:21,none,none,none,none,0.00,04-24 15:30:21,40,N839118378,SYNUSDT,long,stopEarn,,-4.29,-0.0061,29.55,0.0422,-16.67,-0.0238,0.35,0,-13.42,-5.61,0,2,0,0,0,0
0,0_0,0_0,5,19, fk8,04-24 14:12:13,04-24 14:12:23,none,none,none,none,0.00,04-24 15:40:06,87,N879830298,BROCCOLI714USDT,short,stopEarn,,13.64,0.0199,18.18,0.0267,-3.54,-0.0050,0.35,0,41.93,7.46,0,2,0,0,0,0
