SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,18,204, fk3,04-24 13:12:42,04-24 13:13:32,none,none,none,none,0.00,04-24 13:32:21,18,N779259769,BANKUSDT,short,stopEarn,,6.08,0.0088,7.44,0.0107,-5.44,-0.0077,0.35,0,-10.54,5.52,0,0,0,0,0,0
0,0_0,0_0,17,193, fk3,04-24 13:14:37,04-24 13:14:47,none,none,none,none,0.00,04-24 13:50:08,35,N103211765,BROCCOLIF3BUSDT,short,stopLoss,,-44.97,-0.0604,15.56,0.0227,-44.97,-0.0604,0.35,0,-42.62,-40.01,0,1,0,0,0,0
0,0_0,0_0,26,169, fk3,04-24 13:32:41,04-24 13:32:51,none,none,none,none,0.00,04-24 13:50:17,17,N329181117,JELLYJELLYUSDT,short,stopEarn,,9.02,0.0131,22.70,0.0335,-0.62,-0.0009,0.35,0,-45.79,-31.56,0,1,0,0,0,0
0,0_0,0_0,18,204, fk3,04-24 13:14:17,04-24 13:14:17,none,none,none,none,0.00,04-24 13:54:17,40,N493985816,NMRUSDT,long,stopEarn,,-4.46,-0.0064,14.99,0.0214,-7.30,-0.0104,0.35,0,-86.61,-36.57,0,1,0,0,0,0
0,0_0,0_0,18,204, fk3,04-24 13:14:17,04-24 13:14:17,none,none,none,none,0.00,04-24 13:54:18,40,N835827828,VOXELUSDT,long,stopEarn,,8.30,0.0119,31.23,0.0446,-11.46,-0.0164,0.35,0,-82.15,-23.81,0,1,0,0,0,0
0,0_0,0_0,18,204, fk3,04-24 13:14:17,04-24 13:14:17,none,none,none,none,0.00,04-24 13:54:18,40,N618645181,NKNUSDT,long,stopEarn,,-7.71,-0.0110,16.64,0.0238,-10.15,-0.0145,0.35,0,-90.46,-39.83,0,1,0,0,0,0
0,0_0,0_0,18,204, fk3,04-24 13:12:42,04-24 13:13:32,none,none,none,none,0.00,04-24 14:06:11,52,N964087249,HYPERUSDT,short,stopEarn,,11.25,0.0163,14.89,0.0217,-4.96,-0.0070,0.35,0,-53.43,-26.42,0,1,0,0,0,0
0,0_0,0_0,37,117, fk3,04-24 14:09:37,04-24 14:09:47,none,none,none,none,0.00,04-24 14:30:04,20,N601421445,VOXELUSDT,long,stopLoss,,-42.02,-0.0600,5.20,0.0074,-42.02,-0.0600,0.35,0,-96.45,-68.99,0,2,0,0,0,0
0,0_0,0_0,39,82, fk3,04-24 14:30:09,04-24 14:30:19,none,none,none,none,0.00,04-24 14:30:24,0,N364384719,ALPACAUSDT,long,stopEarn,,3.70,0.0053,7.97,0.0114,0.00,0.0000,0.35,0,-95.59,-65.86,0,2,0,0,0,0
0,0_0,0_0,32,116, fk3,04-24 13:51:13,04-24 13:51:24,none,none,none,none,0.00,04-24 14:31:24,40,N571488505,MAVIAUSDT,long,stopEarn,,7.69,0.0110,19.64,0.0281,-2.28,-0.0033,0.35,0,-88.28,-58.73,0,2,0,0,0,0
