SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
0,0_0,0_0,0,3, fk2,04-24 13:13:59,04-24 13:14:09,none,none,none,none,0.00,04-24 13:41:59,27,N464101455,INITUSDT,short,stopLoss,,-22.49,-0.0311,0.00,0.0000,-22.49,-0.0311,0.35,0,-39.02,-23.05,0,1,0,0,0,0
0,0_0,0_0,0,3, fk2,04-24 13:13:59,04-24 13:14:09,none,none,none,none,0.00,04-24 14:06:29,52,N897485477,BOMEUSDT,short,stopLoss,,-22.97,-0.0318,13.48,0.0196,-22.97,-0.0318,0.35,0,-42.39,-46.58,0,2,0,0,0,0
0,0_0,0_0,0,3, fk2,04-24 13:13:29,04-24 13:14:00,none,none,none,none,0.00,04-24 14:11:32,57,N384664355,SANDUSDT,short,stopEarn,,14.44,0.0211,20.41,0.0300,-1.14,-0.0016,0.35,0,-57.41,-32.69,0,2,0,0,0,0
0,0_0,0_0,1,3, fk2,04-24 13:30:30,04-24 13:30:40,none,none,none,none,0.00,04-24 14:16:35,45,N872456468,HIFIUSDT,long,stopEarn,,20.95,0.0299,28.16,0.0402,-7.53,-0.0108,0.35,0,-69.68,-12.30,0,2,0,0,0,0
0,0_0,0_0,3,1, fk2,04-24 13:50:02,04-24 13:50:12,none,none,none,none,0.00,04-24 15:16:08,85,N467686687,SUIUSDT,long,stopEarn,,15.48,0.0221,20.53,0.0293,-9.47,-0.0135,0.35,0,-20.71,2.63,0,2,0,0,0,0
0,0_0,0_0,1,4, fk2,04-24 13:44:01,04-24 13:44:11,none,none,none,none,0.00,04-24 15:16:24,92,N743521803,WALUSDT,long,stopEarn,,13.64,0.0195,18.45,0.0264,-4.68,-0.0067,0.35,0,-25.65,15.71,0,2,0,0,0,0
0,0_0,0_0,3,1, fk2,04-24 14:02:18,04-24 14:02:28,none,none,none,none,0.00,04-24 16:08:00,125,N642934279,TAOUSDT,long,stopLoss,,-21.04,-0.0301,1.44,0.0021,-21.04,-0.0301,0.35,0,8.63,-5.90,0,3,0,0,0,0
0,0_0,0_0,7,8, fk2,04-24 15:16:13,04-24 15:16:23,none,none,none,none,0.00,04-24 16:14:38,58,N752037913,MEMEUSDT,long,stopLoss,,-23.14,-0.0331,0.00,0.0000,-23.14,-0.0331,0.35,0,9.83,-29.60,0,4,0,0,0,0
0,0_0,0_0,1,3, fk2,04-24 14:16:40,04-24 14:16:50,none,none,none,none,0.00,04-24 16:17:01,120,N414725451,FUNUSDT,short,stopEarn,,18.52,0.0272,24.77,0.0367,-3.47,-0.0049,0.35,0,-12.55,-11.64,0,4,0,0,0,0
0,0_0,0_0,1,5, fk2,04-24 14:11:37,04-24 14:11:47,none,none,none,none,0.00,04-24 16:33:32,141,N435719250,THETAUSDT,short,stopEarn,,12.87,0.0187,17.16,0.0251,-8.37,-0.0118,0.35,0,-8.54,0.67,0,4,0,0,0,0
0,0_0,0_0,3,1, fk2,04-24 13:48:02,04-24 13:48:12,none,none,none,none,0.00,04-24 16:48:45,180,N194415270,UXLINKUSDT,long,stopLoss,,-21.16,-0.0302,0.45,0.0006,-21.16,-0.0302,0.35,0,19.61,-21.04,0,5,0,0,0,0
0,0_0,0_0,2,4, fk2,04-24 14:10:04,04-24 14:10:14,none,none,none,none,0.00,04-24 16:51:01,160,N865578653,SUPERUSDT,short,stopEarn,,11.23,0.0163,14.90,0.0217,-8.78,-0.0124,0.35,0,22.06,-10.37,0,5,0,0,0,0
0,0_0,0_0,0,5, fk2,04-24 13:22:00,04-24 13:22:10,none,none,none,none,0.00,04-24 16:55:31,213,N531210239,LINKUSDT,short,stopEarn,,10.90,0.0158,14.53,0.0212,-5.28,-0.0075,0.35,0,33.31,-0.04,0,5,0,0,0,0
0,0_0,0_0,4,109, fk2,04-24 16:17:13,04-24 16:17:23,none,none,none,none,0.00,04-24 16:57:23,40,N122844423,1000000MOGUSDT,short,stopEarn,,13.37,0.0195,21.98,0.0324,-0.53,-0.0008,0.35,0,12.93,12.78,0,5,0,0,0,0
0,0_0,0_0,2,4, fk2,04-24 14:10:04,04-24 14:10:14,none,none,none,none,0.00,04-24 17:00:14,170,N596601733,MANAUSDT,short,stopEarn,,10.56,0.0153,14.00,0.0204,-19.51,-0.0271,0.35,0,41.06,22.78,0,5,0,0,0,0
0,0_0,0_0,0,5, fk2,04-24 13:22:00,04-24 13:22:10,none,none,none,none,0.00,04-24 17:06:26,224,N251194525,UNIUSDT,short,stopEarn,,16.47,0.0241,21.87,0.0323,-5.17,-0.0073,0.35,0,46.94,38.69,0,5,0,0,0,0
0,0_0,0_0,0,201, fk2,04-24 16:33:37,04-24 16:33:47,none,none,none,none,0.00,04-24 17:13:47,40,N278430717,DEEPUSDT,short,stopEarn,,2.99,0.0043,18.01,0.0264,-3.08,-0.0044,0.35,0,54.07,41.12,0,5,0,0,0,0
0,0_0,0_0,2,207, fk2,04-24 16:49:05,04-24 16:49:15,none,none,none,none,0.00,04-24 17:29:15,40,N395498309,PERPUSDT,long,stopEarn,,0.79,0.0011,21.54,0.0308,-2.89,-0.0041,0.35,0,6.80,41.35,0,5,0,0,0,0
0,0_0,0_0,2,212, fk2,04-24 16:51:06,04-24 16:51:16,none,none,none,none,0.00,04-24 17:31:16,40,N722172220,MUBARAKUSDT,short,stopEarn,,11.59,0.0168,16.14,0.0236,-2.07,-0.0029,0.35,0,13.40,52.38,0,5,0,0,0,0
0,0_0,0_0,2,203, fk2,04-24 16:55:36,04-24 16:55:46,none,none,none,none,0.00,04-24 17:35:46,40,N446313928,EPTUSDT,long,stopEarn,,-26.55,-0.0379,38.68,0.0553,-29.31,-0.0419,0.35,0,-5.99,25.27,0,5,0,0,0,0
0,0_0,0_0,5,46, fk2,04-24 17:06:31,04-24 17:06:41,none,none,none,none,0.00,04-24 17:46:42,40,N753712835,MAVIAUSDT,short,stopEarn,,17.49,0.0256,24.02,0.0355,-0.89,-0.0013,0.35,0,-7.88,42.20,0,5,0,0,0,0
0,0_0,0_0,3,5, fk2,04-24 17:31:21,04-24 17:31:32,none,none,none,none,0.00,04-24 18:11:32,40,N432151880,TURBOUSDT,short,stopEarn,,11.48,0.0167,16.92,0.0248,-7.06,-0.0100,0.35,0,1.12,53.12,0,5,0,0,0,0
0,0_0,0_0,5,31, fk2,04-24 17:13:52,04-24 17:14:02,none,none,none,none,0.00,04-24 18:12:49,58,N141144121,FHEUSDT,short,stopLoss,,-21.02,-0.0292,2.05,0.0029,-21.02,-0.0292,0.35,0,-0.10,31.54,0,6,0,0,0,0
0,0_0,0_0,2,3, fk2,04-24 13:40:01,04-24 13:40:11,none,none,none,none,0.00,04-24 18:38:53,298,N209139723,NKNUSDT,long,stopEarn,,25.16,0.0359,33.21,0.0474,-32.60,-0.0466,0.35,0,9.10,56.14,0,6,0,0,0,0
0,0_0,0_0,5,6, fk2,04-24 17:35:51,04-24 17:36:01,none,none,none,none,0.00,04-24 19:24:27,108,N821755401,SWARMSUSDT,short,stopLoss,,-42.06,-0.0567,3.71,0.0053,-42.06,-0.0567,0.35,0,-25.63,13.52,0,7,0,0,0,0
0,0_0,0_0,4,198, fk2,04-24 17:00:19,04-24 17:00:29,none,none,none,none,0.00,04-24 19:34:03,153,N397006343,HIPPOUSDT,short,stopEarn,,10.74,0.0156,14.53,0.0212,-24.64,-0.0340,0.35,0,-23.01,23.70,0,7,0,0,0,0
