SLstatus,same,same2,lc,sc,funcName,bootTime,openTime,addTime1,addTime2,addTime3,halfClose,halfEarn,closeTime,duration,name,symbol,side,closeType,openInfo,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
-1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 14:19:25,28,N662210132,STOUSDT,long,oppo,,-24.62,-0.0173,29.07,0.0415,-25.56,-0.0365,0.70,0,44.85,-25.77,0,0,0,0,1,0
-1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 14:37:25,46,N957075242,AVAAIUSDT,long,oppo,,-26.29,-0.0184,5.63,0.0080,-26.72,-0.0382,0.70,0,56.66,-27.44,0,0,0,0,2,0
-1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 14:38:24,47,N471460872,FHEUSDT,long,oppo,,-42.36,-0.0297,17.57,0.0251,-42.36,-0.0421,0.70,0,33.34,-43.50,0,0,0,0,3,0
1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 14:40:44,49,N995103635,PROMPTUSDT,short,oppo,,-22.00,-0.0157,7.65,0.0111,-29.25,-0.0401,0.70,0,97.67,-23.10,0,0,0,0,4,0
1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 14:46:55,55,N529421161,BABYUSDT,short,oppo,,-25.64,-0.0184,1.03,0.0015,-29.54,-0.0405,0.70,0,105.90,-26.73,0,0,0,0,5,0
0,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 16:00:48,129,N683105126,BRUSDT,long,stopEarn,,31.38,0.0448,85.69,0.1224,-4.83,-0.0069,0.35,0,240.12,30.82,0,0,0,0,5,0
0,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 16:05:19,134,N164508696,VIDTUSDT,long,stopEarn,,34.45,0.0492,104.92,0.1499,-14.09,-0.0201,0.35,0,246.60,64.71,0,0,0,0,5,0
-1,0_0,0_0,17,48, fk3,04-13 16:00:53,04-13 16:01:03,none,none,none,none,0.00,04-13 16:19:28,18,N540639467,BROCCOLIF3BUSDT,long,oppo,,-28.33,-0.0199,6.65,0.0095,-28.33,-0.0362,0.70,0,263.48,35.24,0,0,0,0,6,0
-1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 14:37:30,none,none,none,none,0.00,04-13 16:28:11,110,N957075242,AVAAIUSDT,short,stopLoss,,-70.58,-0.0480,2.92,0.0021,-70.58,-0.0480,0.70,0,216.33,-34.43,0,1,0,0,6,0
1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 16:59:25,188,N921028401,GOATUSDT,short,oppo,,-22.58,-0.0161,8.78,0.0127,-25.09,-0.0346,0.70,0,260.00,41.03,0,1,0,0,7,0
-1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 17:14:35,203,N183807471,API3USDT,long,oppo,,-23.38,-0.0164,34.87,0.0498,-26.43,-0.0378,0.70,0,365.02,40.18,0,1,0,0,8,0
-1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 14:19:30,none,none,none,none,0.00,04-13 17:17:42,178,N662210132,STOUSDT,short,stopEarn,,40.45,0.0298,82.98,0.0630,-27.86,-0.0365,0.70,0,377.68,78.28,0,1,0,0,8,0
-1,0_0,0_0,19,47, fk3,04-13 13:49:09,04-13 16:28:16,none,none,none,none,0.00,04-13 17:22:43,54,N957075242,AVAAIUSDT,short,stopEarn,,36.22,0.0266,63.91,0.0479,-22.38,-0.0480,0.70,0,357.51,14.24,0,1,0,0,8,0
-1,0_0,0_0,24,23, fk3,04-13 17:17:47,04-13 17:17:57,none,none,none,none,0.00,04-13 17:34:32,16,N834795500,VIDTUSDT,long,oppo,,-29.28,-0.0205,7.29,0.0104,-29.28,-0.0375,0.70,0,191.34,-16.19,0,1,0,0,9,0
-1,0_0,0_0,25,24, fk3,04-13 17:22:48,04-13 17:22:58,none,none,none,none,0.00,04-13 18:02:53,39,N643655428,LISTAUSDT,long,oppo,,-27.50,-0.0193,16.40,0.0234,-27.50,-0.0368,0.70,0,443.35,-14.41,0,1,0,0,10,0
0,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 18:05:15,254,N675472933,ARCUSDT,short,stopEarn,,15.18,0.0222,28.46,0.0424,-5.69,-0.0081,0.35,0,457.60,28.86,0,1,0,0,10,0
0,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 13:50:59,none,none,none,none,0.00,04-13 18:30:30,279,N590623900,FARTCOINUSDT,short,oppo,,-12.63,-0.0177,13.04,0.0190,-24.20,-0.0334,0.35,0,652.04,15.67,0,1,0,0,11,0
1,0_0,0_0,14,123, fk3,04-13 13:49:09,04-13 14:40:49,none,none,none,none,0.00,04-13 18:47:13,246,N995103635,PROMPTUSDT,long,stopEarn,,36.67,0.0262,140.00,0.1000,-23.58,-0.0401,0.70,0,527.72,41.31,0,1,0,0,11,0
-1,0_0,0_0,25,24, fk3,04-13 17:17:47,04-13 17:34:37,none,none,none,none,0.00,04-13 18:48:08,73,N834795500,VIDTUSDT,short,stopLoss,,-72.73,-0.0494,190.91,0.1579,-72.73,-0.0494,0.70,0,427.41,-62.96,0,2,0,0,11,0
